District	Assembly_Id	Assembly_Name	Parliamentary_Name	Candidate_Name	Party	Candidate_Caste	Candidate_Parameter	Candidate_Parameter_Score	IsWon
PURNIA	59	BANMANKHI	PURNIA	KANT RISHI	RJD		EFFECTIVENESS IN WORKING	3	0
PURNIA	59	BANMANKHI	PURNIA	KANT RISHI	RJD		POPULARITY/IMPACT	5	0
PURNIA	59	BANMANKHI	PURNIA	KANT RISHI	RJD		RELIGIOUS/CASTE INFLUENCE	7	0
PURNIA	59	BANMANKHI	PURNIA	KANT RISHI	RJD		MUSCLE POWER	5	0
PURNIA	59	BANMANKHI	PURNIA	KANT RISHI	RJD		FINANCIAL STATUS	5	0
PURNIA	59	BANMANKHI	PURNIA	KANT RISHI	RJD		UNDERSTANDING WITH STATE PARTY LEADERS	5	0
PURNIA	59	BANMANKHI	PURNIA	KANT RISHI	RJD		RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
PURNIA	59	BANMANKHI	PURNIA	KANT RISHI	RJD		WINABILITY	4	0
PURNIA	60	RUPAULI	PURNIA	BIMA BHARTI	RJD		AVAILABILITY	4	1
PURNIA	60	RUPAULI	PURNIA	BIMA BHARTI	RJD		HONESTY	4	1
PURNIA	60	RUPAULI	PURNIA	BIMA BHARTI	RJD		EFFECTIVENESS IN WORKING	3	1
PURNIA	60	RUPAULI	PURNIA	BIMA BHARTI	RJD		POPULARITY/IMPACT	4	1
PURNIA	60	RUPAULI	PURNIA	BIMA BHARTI	RJD		RELIGIOUS/CASTE INFLUENCE	9	1
PURNIA	60	RUPAULI	PURNIA	BIMA BHARTI	RJD		MUSCLE POWER	8	1
PURNIA	60	RUPAULI	PURNIA	BIMA BHARTI	RJD		FINANCIAL STATUS	8	1
PURNIA	60	RUPAULI	PURNIA	BIMA BHARTI	RJD		UNDERSTANDING WITH STATE PARTY LEADERS	7	1
PURNIA	60	RUPAULI	PURNIA	BIMA BHARTI	RJD		RESPECT/IMPACT AMONG LOCAL LEADERS	5	1
PURNIA	60	RUPAULI	PURNIA	BIMA BHARTI	RJD		WINABILITY	5	1
PURNIA	60	RUPAULI	PURNIA	NARENDAR SINGH	BJP		AVAILABILITY	5	0
PURNIA	60	RUPAULI	PURNIA	NARENDAR SINGH	BJP		HONESTY	5	0
PURNIA	60	RUPAULI	PURNIA	NARENDAR SINGH	BJP		EFFECTIVENESS IN WORKING	3	0
PURNIA	60	RUPAULI	PURNIA	NARENDAR SINGH	BJP		POPULARITY/IMPACT	5	0
PURNIA	60	RUPAULI	PURNIA	NARENDAR SINGH	BJP		RELIGIOUS/CASTE INFLUENCE	6	0
PURNIA	60	RUPAULI	PURNIA	NARENDAR SINGH	BJP		MUSCLE POWER	5	0
PURNIA	60	RUPAULI	PURNIA	NARENDAR SINGH	BJP		FINANCIAL STATUS	5	0
PURNIA	60	RUPAULI	PURNIA	NARENDAR SINGH	BJP		UNDERSTANDING WITH STATE PARTY LEADERS	5	0
PURNIA	60	RUPAULI	PURNIA	NARENDAR SINGH	BJP		RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
PURNIA	60	RUPAULI	PURNIA	NARENDAR SINGH	BJP		WINABILITY	4	0
PURNIA	60	RUPAULI	PURNIA	JANENDRA	INC		AVAILABILITY	6	0
PURNIA	60	RUPAULI	PURNIA	JANENDRA	INC		HONESTY	5	0
PURNIA	60	RUPAULI	PURNIA	JANENDRA	INC		EFFECTIVENESS IN WORKING	3	0
PURNIA	60	RUPAULI	PURNIA	JANENDRA	INC		POPULARITY/IMPACT	5	0
PURNIA	60	RUPAULI	PURNIA	JANENDRA	INC		RELIGIOUS/CASTE INFLUENCE	7	0
PURNIA	60	RUPAULI	PURNIA	JANENDRA	INC		MUSCLE POWER	5	0
PURNIA	60	RUPAULI	PURNIA	JANENDRA	INC		FINANCIAL STATUS	5	0
PURNIA	60	RUPAULI	PURNIA	JANENDRA	INC		UNDERSTANDING WITH STATE PARTY LEADERS	5	0
PURNIA	60	RUPAULI	PURNIA	JANENDRA	INC		RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
PURNIA	60	RUPAULI	PURNIA	JANENDRA	INC		WINABILITY	4	0
PURNIA	60	RUPAULI	PURNIA	AWADESH SAH	INC		AVAILABILITY	5	0
PURNIA	60	RUPAULI	PURNIA	AWADESH SAH	INC		HONESTY	5	0
PURNIA	60	RUPAULI	PURNIA	AWADESH SAH	INC		EFFECTIVENESS IN WORKING	3	0
PURNIA	60	RUPAULI	PURNIA	AWADESH SAH	INC		POPULARITY/IMPACT	4	0
PURNIA	60	RUPAULI	PURNIA	AWADESH SAH	INC		RELIGIOUS/CASTE INFLUENCE	7	0
PURNIA	60	RUPAULI	PURNIA	AWADESH SAH	INC		MUSCLE POWER	5	0
PURNIA	60	RUPAULI	PURNIA	AWADESH SAH	INC		FINANCIAL STATUS	5	0
PURNIA	60	RUPAULI	PURNIA	AWADESH SAH	INC		UNDERSTANDING WITH STATE PARTY LEADERS	5	0
PURNIA	60	RUPAULI	PURNIA	AWADESH SAH	INC		RESPECT/IMPACT AMONG LOCAL LEADERS	4	0
PURNIA	60	RUPAULI	PURNIA	AWADESH SAH	INC		WINABILITY	4	0
PURNIA	61	DHAMDAHA	PURNIA	DILIP KUMAR YADAV	RJD		AVAILABILITY	5	1
PURNIA	61	DHAMDAHA	PURNIA	DILIP KUMAR YADAV	RJD		HONESTY	3	1
PURNIA	61	DHAMDAHA	PURNIA	DILIP KUMAR YADAV	RJD		EFFECTIVENESS IN WORKING	3	1
PURNIA	61	DHAMDAHA	PURNIA	DILIP KUMAR YADAV	RJD		POPULARITY/IMPACT	5	1
PURNIA	61	DHAMDAHA	PURNIA	DILIP KUMAR YADAV	RJD		RELIGIOUS/CASTE INFLUENCE	5	1
PURNIA	61	DHAMDAHA	PURNIA	DILIP KUMAR YADAV	RJD		MUSCLE POWER	6	1
PURNIA	61	DHAMDAHA	PURNIA	DILIP KUMAR YADAV	RJD		FINANCIAL STATUS	6	1
PURNIA	61	DHAMDAHA	PURNIA	DILIP KUMAR YADAV	RJD		UNDERSTANDING WITH STATE PARTY LEADERS	7	1
PURNIA	61	DHAMDAHA	PURNIA	DILIP KUMAR YADAV	RJD		RESPECT/IMPACT AMONG LOCAL LEADERS	5	1
PURNIA	61	DHAMDAHA	PURNIA	DILIP KUMAR YADAV	RJD		WINABILITY	5	1
PURNIA	61	DHAMDAHA	PURNIA	LESHI SINGH	JD(U)		AVAILABILITY	5	0
PURNIA	61	DHAMDAHA	PURNIA	LESHI SINGH	JD(U)		HONESTY	5	0
PURNIA	61	DHAMDAHA	PURNIA	LESHI SINGH	JD(U)		EFFECTIVENESS IN WORKING	4	0
PURNIA	61	DHAMDAHA	PURNIA	LESHI SINGH	JD(U)		POPULARITY/IMPACT	5	0
PURNIA	61	DHAMDAHA	PURNIA	LESHI SINGH	JD(U)		RELIGIOUS/CASTE INFLUENCE	8	0
PURNIA	61	DHAMDAHA	PURNIA	LESHI SINGH	JD(U)		MUSCLE POWER	4	0
PURNIA	61	DHAMDAHA	PURNIA	LESHI SINGH	JD(U)		FINANCIAL STATUS	5	0
PURNIA	61	DHAMDAHA	PURNIA	LESHI SINGH	JD(U)		UNDERSTANDING WITH STATE PARTY LEADERS	8	0
PURNIA	61	DHAMDAHA	PURNIA	LESHI SINGH	JD(U)		RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
PURNIA	61	DHAMDAHA	PURNIA	LESHI SINGH	JD(U)		WINABILITY	5	0
PURNIA	61	DHAMDAHA	PURNIA	AMAR NATH TIWARI	INC		AVAILABILITY	5	0
PURNIA	61	DHAMDAHA	PURNIA	AMAR NATH TIWARI	INC		HONESTY	5	0
PURNIA	61	DHAMDAHA	PURNIA	AMAR NATH TIWARI	INC		EFFECTIVENESS IN WORKING	3	0
PURNIA	61	DHAMDAHA	PURNIA	AMAR NATH TIWARI	INC		POPULARITY/IMPACT	5	0
PURNIA	61	DHAMDAHA	PURNIA	AMAR NATH TIWARI	INC		RELIGIOUS/CASTE INFLUENCE	7	0
PURNIA	61	DHAMDAHA	PURNIA	AMAR NATH TIWARI	INC		MUSCLE POWER	4	0
PURNIA	61	DHAMDAHA	PURNIA	AMAR NATH TIWARI	INC		FINANCIAL STATUS	7	0
PURNIA	61	DHAMDAHA	PURNIA	AMAR NATH TIWARI	INC		UNDERSTANDING WITH STATE PARTY LEADERS	6	0
PURNIA	61	DHAMDAHA	PURNIA	AMAR NATH TIWARI	INC		RESPECT/IMPACT AMONG LOCAL LEADERS	6	0
PURNIA	61	DHAMDAHA	PURNIA	AMAR NATH TIWARI	INC		WINABILITY	5	0
PURNIA	61	DHAMDAHA	PURNIA	BABLO MAHTO	INC		AVAILABILITY	5	0
PURNIA	61	DHAMDAHA	PURNIA	BABLO MAHTO	INC		HONESTY	5	0
PURNIA	61	DHAMDAHA	PURNIA	BABLO MAHTO	INC		EFFECTIVENESS IN WORKING	3	0
PURNIA	61	DHAMDAHA	PURNIA	BABLO MAHTO	INC		POPULARITY/IMPACT	5	0
PURNIA	61	DHAMDAHA	PURNIA	BABLO MAHTO	INC		RELIGIOUS/CASTE INFLUENCE	5	0
PURNIA	61	DHAMDAHA	PURNIA	BABLO MAHTO	INC		MUSCLE POWER	5	0
PURNIA	61	DHAMDAHA	PURNIA	BABLO MAHTO	INC		FINANCIAL STATUS	5	0
PURNIA	61	DHAMDAHA	PURNIA	BABLO MAHTO	INC		UNDERSTANDING WITH STATE PARTY LEADERS	5	0
PURNIA	61	DHAMDAHA	PURNIA	BABLO MAHTO	INC		RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
PURNIA	61	DHAMDAHA	PURNIA	BABLO MAHTO	INC		WINABILITY	4	0
PURNIA	61	DHAMDAHA	PURNIA	ARVIND BHOLA	INC		AVAILABILITY	5	0
PURNIA	61	DHAMDAHA	PURNIA	ARVIND BHOLA	INC		HONESTY	5	0
PURNIA	61	DHAMDAHA	PURNIA	ARVIND BHOLA	INC		EFFECTIVENESS IN WORKING	3	0
PURNIA	61	DHAMDAHA	PURNIA	ARVIND BHOLA	INC		POPULARITY/IMPACT	5	0
PURNIA	61	DHAMDAHA	PURNIA	ARVIND BHOLA	INC		RELIGIOUS/CASTE INFLUENCE	5	0
PURNIA	61	DHAMDAHA	PURNIA	ARVIND BHOLA	INC		MUSCLE POWER	5	0
PURNIA	61	DHAMDAHA	PURNIA	ARVIND BHOLA	INC		FINANCIAL STATUS	5	0
PURNIA	61	DHAMDAHA	PURNIA	ARVIND BHOLA	INC		UNDERSTANDING WITH STATE PARTY LEADERS	5	0
PURNIA	61	DHAMDAHA	PURNIA	ARVIND BHOLA	INC		RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
PURNIA	61	DHAMDAHA	PURNIA	ARVIND BHOLA	INC		WINABILITY	4	0
PURNIA	62	PURNIA	PURNIA	RAJ KISHOR KESHARI	BJP		AVAILABILITY	5	1
PURNIA	62	PURNIA	PURNIA	RAJ KISHOR KESHARI	BJP		HONESTY	3	1
PURNIA	62	PURNIA	PURNIA	RAJ KISHOR KESHARI	BJP		EFFECTIVENESS IN WORKING	3	1
PURNIA	62	PURNIA	PURNIA	RAJ KISHOR KESHARI	BJP		POPULARITY/IMPACT	3	1
PURNIA	62	PURNIA	PURNIA	RAJ KISHOR KESHARI	BJP		RELIGIOUS/CASTE INFLUENCE	5	1
PURNIA	62	PURNIA	PURNIA	RAJ KISHOR KESHARI	BJP		MUSCLE POWER	4	1
PURNIA	62	PURNIA	PURNIA	RAJ KISHOR KESHARI	BJP		FINANCIAL STATUS	5	1
PURNIA	62	PURNIA	PURNIA	RAJ KISHOR KESHARI	BJP		UNDERSTANDING WITH STATE PARTY LEADERS	4	1
PURNIA	62	PURNIA	PURNIA	RAJ KISHOR KESHARI	BJP		RESPECT/IMPACT AMONG LOCAL LEADERS	4	1
PURNIA	62	PURNIA	PURNIA	RAJ KISHOR KESHARI	BJP		WINABILITY	5	1
PURNIA	62	PURNIA	PURNIA	RANJEETA RANJAN	INC		AVAILABILITY	5	0
PURNIA	62	PURNIA	PURNIA	RANJEETA RANJAN	INC		HONESTY	3	0
PURNIA	62	PURNIA	PURNIA	RANJEETA RANJAN	INC		EFFECTIVENESS IN WORKING	3	0
PURNIA	62	PURNIA	PURNIA	RANJEETA RANJAN	INC		POPULARITY/IMPACT	3	0
PURNIA	62	PURNIA	PURNIA	RANJEETA RANJAN	INC		RELIGIOUS/CASTE INFLUENCE	8	0
PURNIA	62	PURNIA	PURNIA	RANJEETA RANJAN	INC		MUSCLE POWER	8	0
PURNIA	62	PURNIA	PURNIA	RANJEETA RANJAN	INC		FINANCIAL STATUS	8	0
PURNIA	62	PURNIA	PURNIA	RANJEETA RANJAN	INC		UNDERSTANDING WITH STATE PARTY LEADERS	5	0
PURNIA	62	PURNIA	PURNIA	RANJEETA RANJAN	INC		RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
PURNIA	62	PURNIA	PURNIA	RANJEETA RANJAN	INC		WINABILITY	4	0
PURNIA	62	PURNIA	PURNIA	RAM CHARITRA YADAV	INC		AVAILABILITY	5	0
PURNIA	62	PURNIA	PURNIA	RAM CHARITRA YADAV	INC		HONESTY	4	0
PURNIA	62	PURNIA	PURNIA	RAM CHARITRA YADAV	INC		EFFECTIVENESS IN WORKING	3	0
PURNIA	62	PURNIA	PURNIA	RAM CHARITRA YADAV	INC		POPULARITY/IMPACT	5	0
PURNIA	62	PURNIA	PURNIA	RAM CHARITRA YADAV	INC		RELIGIOUS/CASTE INFLUENCE	8	0
PURNIA	62	PURNIA	PURNIA	RAM CHARITRA YADAV	INC		MUSCLE POWER	5	0
PURNIA	62	PURNIA	PURNIA	RAM CHARITRA YADAV	INC		FINANCIAL STATUS	5	0
PURNIA	62	PURNIA	PURNIA	RAM CHARITRA YADAV	INC		UNDERSTANDING WITH STATE PARTY LEADERS	5	0
PURNIA	62	PURNIA	PURNIA	RAM CHARITRA YADAV	INC		RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
PURNIA	62	PURNIA	PURNIA	RAM CHARITRA YADAV	INC		WINABILITY	5	0
PURNIA	62	PURNIA	PURNIA	RAM YADAV	RJD		AVAILABILITY	5	0
PURNIA	62	PURNIA	PURNIA	RAM YADAV	RJD		HONESTY	5	0
PURNIA	62	PURNIA	PURNIA	RAM YADAV	RJD		EFFECTIVENESS IN WORKING	3	0
PURNIA	62	PURNIA	PURNIA	RAM YADAV	RJD		POPULARITY/IMPACT	5	0
PURNIA	62	PURNIA	PURNIA	RAM YADAV	RJD		RELIGIOUS/CASTE INFLUENCE	5	0
PURNIA	62	PURNIA	PURNIA	RAM YADAV	RJD		MUSCLE POWER	5	0
PURNIA	62	PURNIA	PURNIA	RAM YADAV	RJD		FINANCIAL STATUS	5	0
PURNIA	62	PURNIA	PURNIA	RAM YADAV	RJD		UNDERSTANDING WITH STATE PARTY LEADERS	5	0
PURNIA	62	PURNIA	PURNIA	RAM YADAV	RJD		RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
PURNIA	62	PURNIA	PURNIA	RAM YADAV	RJD		WINABILITY	4	0
PURNIA	62	PURNIA	PURNIA	IRSHAD KHAN	LJP 		AVAILABILITY	5	0
PURNIA	62	PURNIA	PURNIA	IRSHAD KHAN	LJP 		HONESTY	5	0
PURNIA	62	PURNIA	PURNIA	IRSHAD KHAN	LJP 		EFFECTIVENESS IN WORKING	3	0
PURNIA	62	PURNIA	PURNIA	IRSHAD KHAN	LJP 		POPULARITY/IMPACT	5	0
PURNIA	62	PURNIA	PURNIA	IRSHAD KHAN	LJP 		RELIGIOUS/CASTE INFLUENCE	5	0
PURNIA	62	PURNIA	PURNIA	IRSHAD KHAN	LJP 		MUSCLE POWER	5	0
PURNIA	62	PURNIA	PURNIA	IRSHAD KHAN	LJP 		FINANCIAL STATUS	5	0
PURNIA	62	PURNIA	PURNIA	IRSHAD KHAN	LJP 		UNDERSTANDING WITH STATE PARTY LEADERS	5	0
PURNIA	62	PURNIA	PURNIA	IRSHAD KHAN	LJP 		RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
PURNIA	62	PURNIA	PURNIA	IRSHAD KHAN	LJP 		WINABILITY	4	0
PATNA	178	MOKAMA	MUNGER	ANANT SINGH	JD(U)	BHUMIHAR	AVAILABILITY	5	1
PATNA	178	MOKAMA	MUNGER	ANANT SINGH	JD(U)	BHUMIHAR	HONESTY	4	1
PATNA	178	MOKAMA	MUNGER	ANANT SINGH	JD(U)	BHUMIHAR	EFFECTIVENESS IN WORKING	5	1
PATNA	178	MOKAMA	MUNGER	ANANT SINGH	JD(U)	BHUMIHAR	POPULARITY/IMPACT	5	1
PATNA	178	MOKAMA	MUNGER	ANANT SINGH	JD(U)	BHUMIHAR	RELIGIOUS/CASTE INFLUENCE	6	1
PATNA	178	MOKAMA	MUNGER	ANANT SINGH	JD(U)	BHUMIHAR	MUSCLE POWER	10	1
PATNA	178	MOKAMA	MUNGER	ANANT SINGH	JD(U)	BHUMIHAR	FINANCIAL STATUS	10	1
PATNA	178	MOKAMA	MUNGER	ANANT SINGH	JD(U)	BHUMIHAR	UNDERSTANDING WITH STATE PARTY LEADERS	5	1
PATNA	178	MOKAMA	MUNGER	ANANT SINGH	JD(U)	BHUMIHAR	RESPECT/IMPACT AMONG LOCAL LEADERS	5	1
PATNA	178	MOKAMA	MUNGER	ANANT SINGH	JD(U)	BHUMIHAR	WINABILITY	6	1
PATNA	178	MOKAMA	MUNGER	NALINI RANJAN SHARMA	LJP	BHUMIHAR	AVAILABILITY	5	0
PATNA	178	MOKAMA	MUNGER	NALINI RANJAN SHARMA	LJP	BHUMIHAR	HONESTY	4	0
PATNA	178	MOKAMA	MUNGER	NALINI RANJAN SHARMA	LJP	BHUMIHAR	EFFECTIVENESS IN WORKING	4	0
PATNA	178	MOKAMA	MUNGER	NALINI RANJAN SHARMA	LJP	BHUMIHAR	POPULARITY/IMPACT	5	0
PATNA	178	MOKAMA	MUNGER	NALINI RANJAN SHARMA	LJP	BHUMIHAR	RELIGIOUS/CASTE INFLUENCE	5	0
PATNA	178	MOKAMA	MUNGER	NALINI RANJAN SHARMA	LJP	BHUMIHAR	MUSCLE POWER	10	0
PATNA	178	MOKAMA	MUNGER	NALINI RANJAN SHARMA	LJP	BHUMIHAR	FINANCIAL STATUS	9	0
PATNA	178	MOKAMA	MUNGER	NALINI RANJAN SHARMA	LJP	BHUMIHAR	UNDERSTANDING WITH STATE PARTY LEADERS	5	0
PATNA	178	MOKAMA	MUNGER	NALINI RANJAN SHARMA	LJP	BHUMIHAR	RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
PATNA	178	MOKAMA	MUNGER	NALINI RANJAN SHARMA	LJP	BHUMIHAR	WINABILITY	6	0
PATNA	178	MOKAMA	MUNGER	SHYAM SUNDAR SINGH DHIRAJ	INC	BHUMIHAR	AVAILABILITY	5	0
PATNA	178	MOKAMA	MUNGER	SHYAM SUNDAR SINGH DHIRAJ	INC	BHUMIHAR	HONESTY	4	0
PATNA	178	MOKAMA	MUNGER	SHYAM SUNDAR SINGH DHIRAJ	INC	BHUMIHAR	EFFECTIVENESS IN WORKING	4	0
PATNA	178	MOKAMA	MUNGER	SHYAM SUNDAR SINGH DHIRAJ	INC	BHUMIHAR	POPULARITY/IMPACT	5	0
PATNA	178	MOKAMA	MUNGER	SHYAM SUNDAR SINGH DHIRAJ	INC	BHUMIHAR	RELIGIOUS/CASTE INFLUENCE	5	0
PATNA	178	MOKAMA	MUNGER	SHYAM SUNDAR SINGH DHIRAJ	INC	BHUMIHAR	MUSCLE POWER	7	0
PATNA	178	MOKAMA	MUNGER	SHYAM SUNDAR SINGH DHIRAJ	INC	BHUMIHAR	FINANCIAL STATUS	7	0
PATNA	178	MOKAMA	MUNGER	SHYAM SUNDAR SINGH DHIRAJ	INC	BHUMIHAR	UNDERSTANDING WITH STATE PARTY LEADERS	7	0
PATNA	178	MOKAMA	MUNGER	SHYAM SUNDAR SINGH DHIRAJ	INC	BHUMIHAR	RESPECT/IMPACT AMONG LOCAL LEADERS	7	0
PATNA	178	MOKAMA	MUNGER	SHYAM SUNDAR SINGH DHIRAJ	INC	BHUMIHAR	WINABILITY	6	0
PATNA	178	MOKAMA	MUNGER	DR.NIHARANJAN	INC		AVAILABILITY	5	0
PATNA	178	MOKAMA	MUNGER	DR.NIHARANJAN	INC		HONESTY	5	0
PATNA	178	MOKAMA	MUNGER	DR.NIHARANJAN	INC		EFFECTIVENESS IN WORKING	5	0
PATNA	178	MOKAMA	MUNGER	DR.NIHARANJAN	INC		POPULARITY/IMPACT	5	0
PATNA	178	MOKAMA	MUNGER	DR.NIHARANJAN	INC		RELIGIOUS/CASTE INFLUENCE	5	0
PATNA	178	MOKAMA	MUNGER	DR.NIHARANJAN	INC		MUSCLE POWER	5	0
PATNA	178	MOKAMA	MUNGER	DR.NIHARANJAN	INC		FINANCIAL STATUS	5	0
PATNA	178	MOKAMA	MUNGER	DR.NIHARANJAN	INC		UNDERSTANDING WITH STATE PARTY LEADERS	5	0
PATNA	178	MOKAMA	MUNGER	DR.NIHARANJAN	INC		RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
PATNA	178	MOKAMA	MUNGER	DR.NIHARANJAN	INC		WINABILITY	4	0
PATNA	178	MOKAMA	MUNGER	GURJEET SINGH	INC	SIKH	AVAILABILITY	5	0
PATNA	178	MOKAMA	MUNGER	GURJEET SINGH	INC	SIKH	HONESTY	5	0
PATNA	178	MOKAMA	MUNGER	GURJEET SINGH	INC	SIKH	EFFECTIVENESS IN WORKING	5	0
PATNA	178	MOKAMA	MUNGER	GURJEET SINGH	INC	SIKH	POPULARITY/IMPACT	5	0
PATNA	178	MOKAMA	MUNGER	GURJEET SINGH	INC	SIKH	RELIGIOUS/CASTE INFLUENCE	5	0
PATNA	178	MOKAMA	MUNGER	GURJEET SINGH	INC	SIKH	MUSCLE POWER	5	0
PATNA	178	MOKAMA	MUNGER	GURJEET SINGH	INC	SIKH	FINANCIAL STATUS	7	0
PATNA	178	MOKAMA	MUNGER	GURJEET SINGH	INC	SIKH	UNDERSTANDING WITH STATE PARTY LEADERS	5	0
PATNA	178	MOKAMA	MUNGER	GURJEET SINGH	INC	SIKH	RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
PATNA	178	MOKAMA	MUNGER	GURJEET SINGH	INC	SIKH	WINABILITY	4	0
PATNA	178	MOKAMA	MUNGER	MEENA SINGH	INC		AVAILABILITY	5	0
PATNA	178	MOKAMA	MUNGER	MEENA SINGH	INC		HONESTY	5	0
PATNA	178	MOKAMA	MUNGER	MEENA SINGH	INC		EFFECTIVENESS IN WORKING	5	0
PATNA	178	MOKAMA	MUNGER	MEENA SINGH	INC		POPULARITY/IMPACT	5	0
PATNA	178	MOKAMA	MUNGER	MEENA SINGH	INC		RELIGIOUS/CASTE INFLUENCE	5	0
PATNA	178	MOKAMA	MUNGER	MEENA SINGH	INC		MUSCLE POWER	5	0
PATNA	178	MOKAMA	MUNGER	MEENA SINGH	INC		FINANCIAL STATUS	5	0
PATNA	178	MOKAMA	MUNGER	MEENA SINGH	INC		UNDERSTANDING WITH STATE PARTY LEADERS	5	0
PATNA	178	MOKAMA	MUNGER	MEENA SINGH	INC		RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
PATNA	178	MOKAMA	MUNGER	MEENA SINGH	INC		WINABILITY	4	0
PATNA	179	BARH	MUNGER	GYANENDRA SINGH	JD(U)	RAJPUT	AVAILABILITY	5	1
PATNA	179	BARH	MUNGER	GYANENDRA SINGH	JD(U)	RAJPUT	HONESTY	5	1
PATNA	179	BARH	MUNGER	GYANENDRA SINGH	JD(U)	RAJPUT	EFFECTIVENESS IN WORKING	6	1
PATNA	179	BARH	MUNGER	GYANENDRA SINGH	JD(U)	RAJPUT	POPULARITY/IMPACT	5	1
PATNA	179	BARH	MUNGER	GYANENDRA SINGH	JD(U)	RAJPUT	RELIGIOUS/CASTE INFLUENCE	5	1
PATNA	179	BARH	MUNGER	GYANENDRA SINGH	JD(U)	RAJPUT	MUSCLE POWER	4	1
PATNA	179	BARH	MUNGER	GYANENDRA SINGH	JD(U)	RAJPUT	FINANCIAL STATUS	8	1
PATNA	179	BARH	MUNGER	GYANENDRA SINGH	JD(U)	RAJPUT	UNDERSTANDING WITH STATE PARTY LEADERS	7	1
PATNA	179	BARH	MUNGER	GYANENDRA SINGH	JD(U)	RAJPUT	RESPECT/IMPACT AMONG LOCAL LEADERS	5	1
PATNA	179	BARH	MUNGER	GYANENDRA SINGH	JD(U)	RAJPUT	WINABILITY	6	1
PATNA	179	BARH	MUNGER	SHEELA DEVI/MITHLESH SINGH	LJP	RAJPUT	AVAILABILITY	5	0
PATNA	179	BARH	MUNGER	SHEELA DEVI/MITHLESH SINGH	LJP	RAJPUT	HONESTY	4	0
PATNA	179	BARH	MUNGER	SHEELA DEVI/MITHLESH SINGH	LJP	RAJPUT	EFFECTIVENESS IN WORKING	4	0
PATNA	179	BARH	MUNGER	SHEELA DEVI/MITHLESH SINGH	LJP	RAJPUT	POPULARITY/IMPACT	5	0
PATNA	179	BARH	MUNGER	SHEELA DEVI/MITHLESH SINGH	LJP	RAJPUT	RELIGIOUS/CASTE INFLUENCE	5	0
PATNA	179	BARH	MUNGER	SHEELA DEVI/MITHLESH SINGH	LJP	RAJPUT	MUSCLE POWER	10	0
PATNA	179	BARH	MUNGER	SHEELA DEVI/MITHLESH SINGH	LJP	RAJPUT	FINANCIAL STATUS	5	0
PATNA	179	BARH	MUNGER	SHEELA DEVI/MITHLESH SINGH	LJP	RAJPUT	UNDERSTANDING WITH STATE PARTY LEADERS	5	0
PATNA	179	BARH	MUNGER	SHEELA DEVI/MITHLESH SINGH	LJP	RAJPUT	RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
PATNA	179	BARH	MUNGER	SHEELA DEVI/MITHLESH SINGH	LJP	RAJPUT	WINABILITY	5	0
PATNA	179	BARH	MUNGER	ANIL KUMAR SINGH	RJD	RAJPUT	AVAILABILITY	5	0
PATNA	179	BARH	MUNGER	ANIL KUMAR SINGH	RJD	RAJPUT	HONESTY	5	0
PATNA	179	BARH	MUNGER	ANIL KUMAR SINGH	RJD	RAJPUT	EFFECTIVENESS IN WORKING	5	0
PATNA	179	BARH	MUNGER	ANIL KUMAR SINGH	RJD	RAJPUT	POPULARITY/IMPACT	5	0
PATNA	179	BARH	MUNGER	ANIL KUMAR SINGH	RJD	RAJPUT	RELIGIOUS/CASTE INFLUENCE	5	0
PATNA	179	BARH	MUNGER	ANIL KUMAR SINGH	RJD	RAJPUT	MUSCLE POWER	5	0
PATNA	179	BARH	MUNGER	ANIL KUMAR SINGH	RJD	RAJPUT	FINANCIAL STATUS	5	0
PATNA	179	BARH	MUNGER	ANIL KUMAR SINGH	RJD	RAJPUT	UNDERSTANDING WITH STATE PARTY LEADERS	5	0
PATNA	179	BARH	MUNGER	ANIL KUMAR SINGH	RJD	RAJPUT	RESPECT/IMPACT AMONG LOCAL LEADERS	5	0
PATNA	179	BARH	MUNGER	ANIL KUMAR SINGH	RJD	RAJPUT	WINABILITY	5	0
PATNA	179	BARH	MUNGER	VIJAY KR. SINGH	INC	RAJPUT	AVAILABILITY	5	0
PATNA	179	BARH	MUNGER	VIJAY KR. SINGH	INC	RAJPUT	HONESTY	5	0
PATNA	179	BARH	MUNGER	VIJAY KR. SINGH	INC	RAJPUT	EFFECTIVENESS IN WORKING	4	0
PATNA	179	BARH	MUNGER	VIJAY KR. SINGH	INC	RAJPUT	POPULARITY/IMPACT	5	0
PATNA	179	BARH	MUNGER	VIJAY KR. SINGH	INC	RAJPUT	RELIGIOUS/CASTE INFLUENCE	5	0
