District	Assembly_Id	Assembly_Name	Parliamentary_Name	Caste_Name	Caste_Population	Caste_Party_Support_Percent	Party	Caste_Percent
AURANGABAD	223	AURANGABAD	AURANGABAD	BRAHMIN	5000	10	OTHERS	
AURANGABAD	223	AURANGABAD	AURANGABAD	YADAV	22500		OTHERS	
AURANGABAD	223	AURANGABAD	AURANGABAD	RAJPUT	57500	10	OTHERS	
AURANGABAD	223	AURANGABAD	AURANGABAD	DALIT	22500		OTHERS	
AURANGABAD	223	AURANGABAD	AURANGABAD	MUSLIM	15000		OTHERS	
AURANGABAD	223	AURANGABAD	AURANGABAD	OBC	27000		OTHERS	
AURANGABAD	223	AURANGABAD	AURANGABAD	OTHERS			OTHERS	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	BRAHMIN	18000	10	JD(U)+	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	KUSHWAHA	25000		JD(U)+	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	YADAV	20000		JD(U)+	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	RAJPUT	35000	20	JD(U)+	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	DALIT	30000		JD(U)+	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	MUSLIM	20000		JD(U)+	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	EBC			JD(U)+	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	OBC/OTHERS	51000	60	JD(U)+	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	BRAHMIN	18000		RJD	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	KUSHWAHA	25000		RJD	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	YADAV	20000	100	RJD	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	RAJPUT	35000	80	RJD	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	DALIT	30000		RJD	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	MUSLIM	20000	60	RJD	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	EBC			RJD	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	OBC/OTHERS	51000		RJD	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	BRAHMIN	18000	90	INC	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	KUSHWAHA	25000	90	INC	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	YADAV	20000		INC	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	RAJPUT	35000		INC	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	DALIT	30000	20	INC	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	MUSLIM	20000	40	INC	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	EBC			INC	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	OBC/OTHERS	51000	20	INC	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	BRAHMIN	18000		LJP	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	KUSHWAHA	25000		LJP	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	YADAV	20000		LJP	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	RAJPUT	35000		LJP	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	DALIT	30000		LJP	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	MUSLIM	20000		LJP	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	EBC			LJP	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	OBC/OTHERS	51000		LJP	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	BRAHMIN	18000		OTHERS	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	KUSHWAHA	25000	10	OTHERS	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	YADAV	20000		OTHERS	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	RAJPUT	35000		OTHERS	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	DALIT	30000	80	OTHERS	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	MUSLIM	20000		OTHERS	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	EBC			OTHERS	
KAIMUR (BHABUA)	203	RAMGARH	BUXAR	OBC/OTHERS	51000		OTHERS	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	BRAHMIN	35000	20	JD(U)+	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	KUSHWAHA & KURMI	35000	30	JD(U)+	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	YADAV	10000		JD(U)+	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	RAJPUT			JD(U)+	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	DALIT	25000		JD(U)+	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	MUSLIM	15000		JD(U)+	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	EBC			JD(U)+	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	OBC/OTHERS	80843		JD(U)+	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	BRAHMIN	35000		RJD	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	KUSHWAHA & KURMI	35000		RJD	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	YADAV	10000	100	RJD	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	RAJPUT			RJD	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	DALIT	25000		RJD	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	MUSLIM	15000		RJD	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	EBC			RJD	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	OBC/OTHERS	80843		RJD	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	BRAHMIN	35000	80	INC	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	KUSHWAHA & KURMI	35000	70	INC	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	YADAV	10000		INC	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	RAJPUT			INC	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	DALIT	25000	20	INC	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	MUSLIM	15000		INC	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	EBC			INC	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	OBC/OTHERS	80843		INC	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	BRAHMIN	35000		BSP	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	KUSHWAHA & KURMI	35000		BSP	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	YADAV	10000		BSP	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	RAJPUT			BSP	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	DALIT	25000	80	BSP	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	MUSLIM	15000		BSP	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	EBC			BSP	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	OBC/OTHERS	80843		BSP	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	BRAHMIN	35000		OTHERS	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	KUSHWAHA & KURMI	35000		OTHERS	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	YADAV	10000		OTHERS	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	RAJPUT			OTHERS	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	DALIT	25000		OTHERS	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	MUSLIM	15000		OTHERS	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	EBC			OTHERS	
KAIMUR (BHABUA)	205	BHABUA	SASARAM	OBC/OTHERS	80843		OTHERS	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	BRAHMIN	10000	10	JD(U)+	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	KUSHWAHA	30000	20	JD(U)+	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	YADAV	15000		JD(U)+	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	RAJPUT	20000		JD(U)+	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	DALIT	30000	20	JD(U)+	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	MUSLIM	10000		JD(U)+	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	EBC			JD(U)+	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	OBC/OTHERS	82673	50	JD(U)+	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	BRAHMIN	10000		RJD	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	KUSHWAHA	30000		RJD	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	YADAV	15000	100	RJD	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	RAJPUT	20000	80	RJD	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	DALIT	30000		RJD	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	MUSLIM	10000		RJD	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	EBC			RJD	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	OBC/OTHERS	82673		RJD	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	BRAHMIN	10000	90	INC	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	KUSHWAHA	30000	80	INC	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	YADAV	15000		INC	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	RAJPUT	20000		INC	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	DALIT	30000	40	INC	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	MUSLIM	10000		INC	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	EBC			INC	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	OBC/OTHERS	82673		INC	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	BRAHMIN	10000		LJP	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	KUSHWAHA	30000		LJP	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	YADAV	15000		LJP	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	RAJPUT	20000		LJP	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	DALIT	30000		LJP	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	MUSLIM	10000		LJP	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	EBC			LJP	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	OBC/OTHERS	82673		LJP	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	BRAHMIN	10000		OTHERS	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	KUSHWAHA	30000		OTHERS	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	YADAV	15000		OTHERS	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	RAJPUT	20000	20	OTHERS	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	DALIT	30000	40	OTHERS	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	MUSLIM	10000		OTHERS	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	EBC			OTHERS	
KAIMUR (BHABUA)	204	MOHANIA	SASARAM	OBC/OTHERS	82673		OTHERS	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	BRAHMIN	20000		JD(U)+	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	KUSHWAHA	20000		JD(U)+	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	RAJBHAR	15000	90	JD(U)+	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	RAJPUT	20000		JD(U)+	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	DALIT	20000		JD(U)+	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	MUSLIM	22000		JD(U)+	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	BIND	32000	100	JD(U)+	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	OBC/OTHERS	65833		JD(U)+	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	BRAHMIN	20000		RJD	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	KUSHWAHA	20000		RJD	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	RAJBHAR	15000		RJD	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	RAJPUT	20000	90	RJD	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	DALIT	20000		RJD	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	MUSLIM	22000		RJD	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	BIND	32000		RJD	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	OBC/OTHERS	65833		RJD	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	BRAHMIN	20000		INC	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	KUSHWAHA	20000	90	INC	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	RAJBHAR	15000	10	INC	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	RAJPUT	20000	10	INC	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	DALIT	20000		INC	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	MUSLIM	22000		INC	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	BIND	32000		INC	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	OBC/OTHERS	65833		INC	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	BRAHMIN	20000		LJP	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	KUSHWAHA	20000		LJP	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	RAJBHAR	15000		LJP	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	RAJPUT	20000		LJP	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	DALIT	20000		LJP	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	MUSLIM	22000		LJP	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	BIND	32000		LJP	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	OBC/OTHERS	65833		LJP	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	BRAHMIN	20000		OTHERS	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	KUSHWAHA	20000	10	OTHERS	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	RAJBHAR	15000		OTHERS	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	RAJPUT	20000		OTHERS	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	DALIT	20000		OTHERS	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	MUSLIM	22000		OTHERS	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	BIND	32000		OTHERS	
KAIMUR (BHABUA)	206	CHAINPUR	SASARAM	OBC/OTHERS	65833		OTHERS	
ROHTAS 	208	SASARAM	SASARAM	BRAHMIN	18000	10	JD(U)+	
ROHTAS 	208	SASARAM	SASARAM	KUSHWAHA	50000	5	JD(U)+	
ROHTAS 	208	SASARAM	SASARAM	YADAV	13000	90	JD(U)+	
ROHTAS 	208	SASARAM	SASARAM	RAJPUT	24000	20	JD(U)+	
ROHTAS 	208	SASARAM	SASARAM	DALIT	40000		JD(U)+	
ROHTAS 	208	SASARAM	SASARAM	MUSLIM	40000		JD(U)+	
ROHTAS 	208	SASARAM	SASARAM	VAISHYA	58000	90	JD(U)+	
ROHTAS 	208	SASARAM	SASARAM	OBC	38000		JD(U)+	
ROHTAS 	208	SASARAM	SASARAM	BRAHMIN	18000		RJD	
ROHTAS 	208	SASARAM	SASARAM	KUSHWAHA	50000	50	RJD	
ROHTAS 	208	SASARAM	SASARAM	YADAV	13000		RJD	
ROHTAS 	208	SASARAM	SASARAM	RAJPUT	24000	30	RJD	
ROHTAS 	208	SASARAM	SASARAM	DALIT	40000		RJD	
ROHTAS 	208	SASARAM	SASARAM	MUSLIM	40000	50	RJD	
ROHTAS 	208	SASARAM	SASARAM	VAISHYA	58000		RJD	
ROHTAS 	208	SASARAM	SASARAM	OBC	38000		RJD	
ROHTAS 	208	SASARAM	SASARAM	BRAHMIN	18000	90	INC	
ROHTAS 	208	SASARAM	SASARAM	KUSHWAHA	50000	45	INC	
ROHTAS 	208	SASARAM	SASARAM	YADAV	13000		INC	
ROHTAS 	208	SASARAM	SASARAM	RAJPUT	24000	40	INC	
ROHTAS 	208	SASARAM	SASARAM	DALIT	40000	20	INC	
ROHTAS 	208	SASARAM	SASARAM	MUSLIM	40000	40	INC	
ROHTAS 	208	SASARAM	SASARAM	VAISHYA	58000		INC	
ROHTAS 	208	SASARAM	SASARAM	OBC	38000		INC	
ROHTAS 	208	SASARAM	SASARAM	BRAHMIN	18000		LJP	
ROHTAS 	208	SASARAM	SASARAM	KUSHWAHA	50000		LJP	
ROHTAS 	208	SASARAM	SASARAM	YADAV	13000		LJP	
ROHTAS 	208	SASARAM	SASARAM	RAJPUT	24000		LJP	
ROHTAS 	208	SASARAM	SASARAM	DALIT	40000		LJP	
ROHTAS 	208	SASARAM	SASARAM	MUSLIM	40000		LJP	
ROHTAS 	208	SASARAM	SASARAM	VAISHYA	58000		LJP	
ROHTAS 	208	SASARAM	SASARAM	OBC	38000		LJP	
ROHTAS 	208	SASARAM	SASARAM	BRAHMIN	18000		OTHERS	
ROHTAS 	208	SASARAM	SASARAM	KUSHWAHA	50000		OTHERS	
ROHTAS 	208	SASARAM	SASARAM	YADAV	13000	10	OTHERS	
ROHTAS 	208	SASARAM	SASARAM	RAJPUT	24000	10	OTHERS	
ROHTAS 	208	SASARAM	SASARAM	DALIT	40000	80	OTHERS	
ROHTAS 	208	SASARAM	SASARAM	MUSLIM	40000	10	OTHERS	
ROHTAS 	208	SASARAM	SASARAM	VAISHYA	58000	10	OTHERS	
ROHTAS 	208	SASARAM	SASARAM	OBC	38000		OTHERS	
ROHTAS 	207	CHENARI	SASARAM	BRAHMIN	40000		JD(U)+	
ROHTAS 	207	CHENARI	SASARAM	KUSHWAHA			JD(U)+	
ROHTAS 	207	CHENARI	SASARAM	YADAV	15000		JD(U)+	
ROHTAS 	207	CHENARI	SASARAM	RAJPUT	8500		JD(U)+	
ROHTAS 	207	CHENARI	SASARAM	DALIT	42500		JD(U)+	
ROHTAS 	207	CHENARI	SASARAM	MUSLIM	20000		JD(U)+	
ROHTAS 	207	CHENARI	SASARAM	ST 	10000		JD(U)+	
ROHTAS 	207	CHENARI	SASARAM	OBC	30000		JD(U)+	
ROHTAS 	207	CHENARI	SASARAM	BRAHMIN	40000		RJD	
ROHTAS 	207	CHENARI	SASARAM	KUSHWAHA			RJD	
ROHTAS 	207	CHENARI	SASARAM	YADAV	15000	90	RJD	
ROHTAS 	207	CHENARI	SASARAM	RAJPUT	8500		RJD	
ROHTAS 	207	CHENARI	SASARAM	DALIT	42500		RJD	
ROHTAS 	207	CHENARI	SASARAM	MUSLIM	20000		RJD	
ROHTAS 	207	CHENARI	SASARAM	ST 	10000		RJD	
ROHTAS 	207	CHENARI	SASARAM	OBC	30000		RJD	
ROHTAS 	207	CHENARI	SASARAM	BRAHMIN	40000		INC	
ROHTAS 	207	CHENARI	SASARAM	KUSHWAHA			INC	
ROHTAS 	207	CHENARI	SASARAM	YADAV	15000		INC	
ROHTAS 	207	CHENARI	SASARAM	RAJPUT	8500		INC	
ROHTAS 	207	CHENARI	SASARAM	DALIT	42500		INC	
ROHTAS 	207	CHENARI	SASARAM	MUSLIM	20000	80	INC	
ROHTAS 	207	CHENARI	SASARAM	ST 	10000		INC	
ROHTAS 	207	CHENARI	SASARAM	OBC	30000		INC	
ROHTAS 	207	CHENARI	SASARAM	BRAHMIN	40000		LJP	
ROHTAS 	207	CHENARI	SASARAM	KUSHWAHA			LJP	
ROHTAS 	207	CHENARI	SASARAM	YADAV	15000		LJP	
ROHTAS 	207	CHENARI	SASARAM	RAJPUT	8500		LJP	
ROHTAS 	207	CHENARI	SASARAM	DALIT	42500		LJP	
ROHTAS 	207	CHENARI	SASARAM	MUSLIM	20000		LJP	
ROHTAS 	207	CHENARI	SASARAM	ST 	10000		LJP	
ROHTAS 	207	CHENARI	SASARAM	OBC	30000		LJP	
ROHTAS 	207	CHENARI	SASARAM	BRAHMIN	40000		OTHERS	
ROHTAS 	207	CHENARI	SASARAM	KUSHWAHA			OTHERS	
ROHTAS 	207	CHENARI	SASARAM	YADAV	15000	10	OTHERS	
ROHTAS 	207	CHENARI	SASARAM	RAJPUT	8500		OTHERS	
ROHTAS 	207	CHENARI	SASARAM	DALIT	42500		OTHERS	
ROHTAS 	207	CHENARI	SASARAM	MUSLIM	20000	20	OTHERS	
ROHTAS 	207	CHENARI	SASARAM	ST 	10000		OTHERS	
ROHTAS 	207	CHENARI	SASARAM	OBC	30000		OTHERS	
ROHTAS 	211	NOKHA	KARAKAT	BRAHMIN	23000	70	JD(U)+	
ROHTAS 	211	NOKHA	KARAKAT	CHAUHAN	38000		JD(U)+	
ROHTAS 	211	NOKHA	KARAKAT	YADAV	26000		JD(U)+	
ROHTAS 	211	NOKHA	KARAKAT	RAJPUT	25000		JD(U)+	
ROHTAS 	211	NOKHA	KARAKAT	DALIT	27500		JD(U)+	
ROHTAS 	211	NOKHA	KARAKAT	MUSLIM	20000		JD(U)+	
ROHTAS 	211	NOKHA	KARAKAT	VAISHYA	20000	90	JD(U)+	
ROHTAS 	211	NOKHA	KARAKAT	OBC	12500		JD(U)+	
ROHTAS 	211	NOKHA	KARAKAT	BRAHMIN	23000		RJD	
ROHTAS 	211	NOKHA	KARAKAT	CHAUHAN	38000		RJD	
ROHTAS 	211	NOKHA	KARAKAT	YADAV	26000	90	RJD	
ROHTAS 	211	NOKHA	KARAKAT	RAJPUT	25000		RJD	
ROHTAS 	211	NOKHA	KARAKAT	DALIT	27500		RJD	
ROHTAS 	211	NOKHA	KARAKAT	MUSLIM	20000	80	RJD	
ROHTAS 	211	NOKHA	KARAKAT	VAISHYA	20000		RJD	
ROHTAS 	211	NOKHA	KARAKAT	OBC	12500		RJD	
ROHTAS 	211	NOKHA	KARAKAT	BRAHMIN	23000	20	INC	
ROHTAS 	211	NOKHA	KARAKAT	CHAUHAN	38000		INC	
ROHTAS 	211	NOKHA	KARAKAT	YADAV	26000		INC	
ROHTAS 	211	NOKHA	KARAKAT	RAJPUT	25000		INC	
ROHTAS 	211	NOKHA	KARAKAT	DALIT	27500		INC	
ROHTAS 	211	NOKHA	KARAKAT	MUSLIM	20000	20	INC	
ROHTAS 	211	NOKHA	KARAKAT	VAISHYA	20000		INC	
ROHTAS 	211	NOKHA	KARAKAT	OBC	12500		INC	
ROHTAS 	211	NOKHA	KARAKAT	BRAHMIN	23000		LJP	
ROHTAS 	211	NOKHA	KARAKAT	CHAUHAN	38000		LJP	
ROHTAS 	211	NOKHA	KARAKAT	YADAV	26000		LJP	
ROHTAS 	211	NOKHA	KARAKAT	RAJPUT	25000		LJP	
ROHTAS 	211	NOKHA	KARAKAT	DALIT	27500		LJP	
ROHTAS 	211	NOKHA	KARAKAT	MUSLIM	20000		LJP	
ROHTAS 	211	NOKHA	KARAKAT	VAISHYA	20000		LJP	
ROHTAS 	211	NOKHA	KARAKAT	OBC	12500		LJP	
ROHTAS 	211	NOKHA	KARAKAT	BRAHMIN	23000	10	OTHERS	
ROHTAS 	211	NOKHA	KARAKAT	CHAUHAN	38000		OTHERS	
ROHTAS 	211	NOKHA	KARAKAT	YADAV	26000	10	OTHERS	
ROHTAS 	211	NOKHA	KARAKAT	RAJPUT	25000		OTHERS	
ROHTAS 	211	NOKHA	KARAKAT	DALIT	27500		OTHERS	
ROHTAS 	211	NOKHA	KARAKAT	MUSLIM	20000		OTHERS	
ROHTAS 	211	NOKHA	KARAKAT	VAISHYA	20000	10	OTHERS	
ROHTAS 	211	NOKHA	KARAKAT	OBC	12500		OTHERS	
ROHTAS 	212	DEHRI	KARAKAT	BHUMIHAR			JD(U)+	
ROHTAS 	212	DEHRI	KARAKAT	KUSHWAHA	33000		JD(U)+	
ROHTAS 	212	DEHRI	KARAKAT	YADAV	35000		JD(U)+	
ROHTAS 	212	DEHRI	KARAKAT	RAJPUT	38000	80	JD(U)+	
ROHTAS 	212	DEHRI	KARAKAT	DALIT	17500		JD(U)+	
ROHTAS 	212	DEHRI	KARAKAT	MUSLIM	22000		JD(U)+	
ROHTAS 	212	DEHRI	KARAKAT	EBC			JD(U)+	
ROHTAS 	212	DEHRI	KARAKAT	OBC	47500		JD(U)+	
ROHTAS 	212	DEHRI	KARAKAT	BHUMIHAR			RJD	
ROHTAS 	212	DEHRI	KARAKAT	KUSHWAHA	33000	90	RJD	
ROHTAS 	212	DEHRI	KARAKAT	YADAV	35000	90	RJD	
ROHTAS 	212	DEHRI	KARAKAT	RAJPUT	38000		RJD	
ROHTAS 	212	DEHRI	KARAKAT	DALIT	17500		RJD	
ROHTAS 	212	DEHRI	KARAKAT	MUSLIM	22000	80	RJD	
ROHTAS 	212	DEHRI	KARAKAT	EBC			RJD	
ROHTAS 	212	DEHRI	KARAKAT	OBC	47500		RJD	
ROHTAS 	212	DEHRI	KARAKAT	BHUMIHAR			INC	
ROHTAS 	212	DEHRI	KARAKAT	KUSHWAHA	33000		INC	
ROHTAS 	212	DEHRI	KARAKAT	YADAV	35000		INC	
ROHTAS 	212	DEHRI	KARAKAT	RAJPUT	38000	20	INC	
ROHTAS 	212	DEHRI	KARAKAT	DALIT	17500		INC	
ROHTAS 	212	DEHRI	KARAKAT	MUSLIM	22000	20	INC	
ROHTAS 	212	DEHRI	KARAKAT	EBC			INC	
ROHTAS 	212	DEHRI	KARAKAT	OBC	47500		INC	
ROHTAS 	212	DEHRI	KARAKAT	BHUMIHAR			LJP	
ROHTAS 	212	DEHRI	KARAKAT	KUSHWAHA	33000		LJP	
ROHTAS 	212	DEHRI	KARAKAT	YADAV	35000		LJP	
ROHTAS 	212	DEHRI	KARAKAT	RAJPUT	38000		LJP	
ROHTAS 	212	DEHRI	KARAKAT	DALIT	17500		LJP	
ROHTAS 	212	DEHRI	KARAKAT	MUSLIM	22000		LJP	
ROHTAS 	212	DEHRI	KARAKAT	EBC			LJP	
ROHTAS 	212	DEHRI	KARAKAT	OBC	47500		LJP	
ROHTAS 	212	DEHRI	KARAKAT	BHUMIHAR			OTHERS	
ROHTAS 	212	DEHRI	KARAKAT	KUSHWAHA	33000	10	OTHERS	
ROHTAS 	212	DEHRI	KARAKAT	YADAV	35000	10	OTHERS	
ROHTAS 	212	DEHRI	KARAKAT	RAJPUT	38000		OTHERS	
ROHTAS 	212	DEHRI	KARAKAT	DALIT	17500		OTHERS	
ROHTAS 	212	DEHRI	KARAKAT	MUSLIM	22000		OTHERS	
ROHTAS 	212	DEHRI	KARAKAT	EBC			OTHERS	
ROHTAS 	212	DEHRI	KARAKAT	OBC	47500		OTHERS	
ROHTAS 	210	DINARA	BUXAR	BHUMIHAR	15000	20	JD(U)+	
ROHTAS 	210	DINARA	BUXAR	KURMI	12000	90	JD(U)+	
ROHTAS 	210	DINARA	BUXAR	YADAV	30000		JD(U)+	
ROHTAS 	210	DINARA	BUXAR	RAJPUT	38000	80	JD(U)+	
ROHTAS 	210	DINARA	BUXAR	DALIT	27500		JD(U)+	
ROHTAS 	210	DINARA	BUXAR	MUSLIM	22000		JD(U)+	
ROHTAS 	210	DINARA	BUXAR	BRAHMIN	20000	20	JD(U)+	
ROHTAS 	210	DINARA	BUXAR	OBC	37000	20	JD(U)+	
ROHTAS 	210	DINARA	BUXAR	BHUMIHAR	15000		RJD	
