Assembly_Id	District	Assembly_Name	Parliamentary_Name	Party	PARTY_PARAMETER	PARTY_PARAMETER_SCORE
4	#REF!	BAGAHA	VALMIKI NAGAR	JD(U)	BOOTH MANAGEMENT OF PARTY	3
4	#REF!	BAGAHA	VALMIKI NAGAR	BJP	PARTY ORGANISATION	6
4	#REF!	BAGAHA	VALMIKI NAGAR	BJP	LOCAL LEADERS UNITY/COORDINATION	6
4	#REF!	BAGAHA	VALMIKI NAGAR	BJP	BOOTH MANAGEMENT OF PARTY	3
4	#REF!	BAGAHA	VALMIKI NAGAR	RJD	PARTY ORGANISATION	8
4	#REF!	BAGAHA	VALMIKI NAGAR	RJD	LOCAL LEADERS UNITY/COORDINATION	7
4	#REF!	BAGAHA	VALMIKI NAGAR	RJD	BOOTH MANAGEMENT OF PARTY	4
4	#REF!	BAGAHA	VALMIKI NAGAR	INC	PARTY ORGANISATION	8
4	#REF!	BAGAHA	VALMIKI NAGAR	INC	LOCAL LEADERS UNITY/COORDINATION	8
4	#REF!	BAGAHA	VALMIKI NAGAR	INC	BOOTH MANAGEMENT OF PARTY	3
4	#REF!	BAGAHA	VALMIKI NAGAR	LJP	PARTY ORGANISATION	7
4	#REF!	BAGAHA	VALMIKI NAGAR	LJP	LOCAL LEADERS UNITY/COORDINATION	6
4	#REF!	BAGAHA	VALMIKI NAGAR	LJP	BOOTH MANAGEMENT OF PARTY	3
4	#REF!	BAGAHA	VALMIKI NAGAR	OTHERS	PARTY ORGANISATION	
4	#REF!	BAGAHA	VALMIKI NAGAR	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
4	#REF!	BAGAHA	VALMIKI NAGAR	OTHERS	BOOTH MANAGEMENT OF PARTY	
5	#REF!	LAURIYA	VALMIKI NAGAR	JD(U)	PARTY ORGANISATION	6
5	#REF!	LAURIYA	VALMIKI NAGAR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
5	#REF!	LAURIYA	VALMIKI NAGAR	JD(U)	BOOTH MANAGEMENT OF PARTY	4
5	#REF!	LAURIYA	VALMIKI NAGAR	BJP	PARTY ORGANISATION	8
5	#REF!	LAURIYA	VALMIKI NAGAR	BJP	LOCAL LEADERS UNITY/COORDINATION	8
5	#REF!	LAURIYA	VALMIKI NAGAR	BJP	BOOTH MANAGEMENT OF PARTY	2
5	#REF!	LAURIYA	VALMIKI NAGAR	RJD	PARTY ORGANISATION	8
5	#REF!	LAURIYA	VALMIKI NAGAR	RJD	LOCAL LEADERS UNITY/COORDINATION	8
5	#REF!	LAURIYA	VALMIKI NAGAR	RJD	BOOTH MANAGEMENT OF PARTY	4
5	#REF!	LAURIYA	VALMIKI NAGAR	INC	PARTY ORGANISATION	6
5	#REF!	LAURIYA	VALMIKI NAGAR	INC	LOCAL LEADERS UNITY/COORDINATION	5
5	#REF!	LAURIYA	VALMIKI NAGAR	INC	BOOTH MANAGEMENT OF PARTY	2
5	#REF!	LAURIYA	VALMIKI NAGAR	LJP	PARTY ORGANISATION	6
5	#REF!	LAURIYA	VALMIKI NAGAR	LJP	LOCAL LEADERS UNITY/COORDINATION	7
5	#REF!	LAURIYA	VALMIKI NAGAR	LJP	BOOTH MANAGEMENT OF PARTY	2
5	#REF!	LAURIYA	VALMIKI NAGAR	OTHERS	PARTY ORGANISATION	
5	#REF!	LAURIYA	VALMIKI NAGAR	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
5	#REF!	LAURIYA	VALMIKI NAGAR	OTHERS	BOOTH MANAGEMENT OF PARTY	
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	BSP	PARTY ORGANISATION	3
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	BSP	LOCAL LEADERS UNITY/COORDINATION	5
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	BSP	BOOTH MANAGEMENT OF PARTY	3
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	JD(U)	PARTY ORGANISATION	5
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	JD(U)	BOOTH MANAGEMENT OF PARTY	4
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	BJP	PARTY ORGANISATION	5
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	BJP	LOCAL LEADERS UNITY/COORDINATION	7
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	BJP	BOOTH MANAGEMENT OF PARTY	2
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	RJD	PARTY ORGANISATION	6
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	RJD	LOCAL LEADERS UNITY/COORDINATION	8
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	RJD	BOOTH MANAGEMENT OF PARTY	5
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	INC	PARTY ORGANISATION	4
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	INC	LOCAL LEADERS UNITY/COORDINATION	7
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	INC	BOOTH MANAGEMENT OF PARTY	3
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	LJP	PARTY ORGANISATION	4
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	LJP	LOCAL LEADERS UNITY/COORDINATION	6
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	LJP	BOOTH MANAGEMENT OF PARTY	4
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	OTHERS	PARTY ORGANISATION	
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
6	#REF!	NAUTAN	PASCHIM CHAMPARAN	OTHERS	BOOTH MANAGEMENT OF PARTY	
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	BJP	PARTY ORGANISATION	6
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	BJP	LOCAL LEADERS UNITY/COORDINATION	6
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	BJP	BOOTH MANAGEMENT OF PARTY	7
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	JD(U)	PARTY ORGANISATION	4
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	JD(U)	LOCAL LEADERS UNITY/COORDINATION	4
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	JD(U)	BOOTH MANAGEMENT OF PARTY	2
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	RJD	PARTY ORGANISATION	8
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	RJD	LOCAL LEADERS UNITY/COORDINATION	8
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	RJD	BOOTH MANAGEMENT OF PARTY	2
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	INC	PARTY ORGANISATION	8
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	INC	LOCAL LEADERS UNITY/COORDINATION	7
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	INC	BOOTH MANAGEMENT OF PARTY	3
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	LJP	PARTY ORGANISATION	3
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	LJP	LOCAL LEADERS UNITY/COORDINATION	3
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	LJP	BOOTH MANAGEMENT OF PARTY	0
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	OTHERS	PARTY ORGANISATION	
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
7	#REF!	CHANPATIA	PASCHIM CHAMPARAN	OTHERS	BOOTH MANAGEMENT OF PARTY	
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	BJP	PARTY ORGANISATION	7
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	BJP	LOCAL LEADERS UNITY/COORDINATION	7
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	BJP	BOOTH MANAGEMENT OF PARTY	2
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	JD(U)	PARTY ORGANISATION	6
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	JD(U)	LOCAL LEADERS UNITY/COORDINATION	5
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	JD(U)	BOOTH MANAGEMENT OF PARTY	2
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	RJD	PARTY ORGANISATION	7
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	RJD	LOCAL LEADERS UNITY/COORDINATION	8
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	RJD	BOOTH MANAGEMENT OF PARTY	4
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	INC	PARTY ORGANISATION	8
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	INC	LOCAL LEADERS UNITY/COORDINATION	8
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	INC	BOOTH MANAGEMENT OF PARTY	7
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	LJP	PARTY ORGANISATION	6
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	LJP	LOCAL LEADERS UNITY/COORDINATION	6
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	LJP	BOOTH MANAGEMENT OF PARTY	2
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	OTHERS	PARTY ORGANISATION	
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
8	#REF!	BETTIAH	PASCHIM CHAMPARAN	OTHERS	BOOTH MANAGEMENT OF PARTY	
9	#REF!	SIKTA	VALMIKI NAGAR	INC	PARTY ORGANISATION	6
9	#REF!	SIKTA	VALMIKI NAGAR	INC	LOCAL LEADERS UNITY/COORDINATION	8
9	#REF!	SIKTA	VALMIKI NAGAR	INC	BOOTH MANAGEMENT OF PARTY	7
9	#REF!	SIKTA	VALMIKI NAGAR	JD(U)	PARTY ORGANISATION	5
9	#REF!	SIKTA	VALMIKI NAGAR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	5
9	#REF!	SIKTA	VALMIKI NAGAR	JD(U)	BOOTH MANAGEMENT OF PARTY	2
9	#REF!	SIKTA	VALMIKI NAGAR	BJP	PARTY ORGANISATION	7
9	#REF!	SIKTA	VALMIKI NAGAR	BJP	LOCAL LEADERS UNITY/COORDINATION	7
9	#REF!	SIKTA	VALMIKI NAGAR	BJP	BOOTH MANAGEMENT OF PARTY	2
9	#REF!	SIKTA	VALMIKI NAGAR	RJD	PARTY ORGANISATION	7
9	#REF!	SIKTA	VALMIKI NAGAR	RJD	LOCAL LEADERS UNITY/COORDINATION	8
9	#REF!	SIKTA	VALMIKI NAGAR	RJD	BOOTH MANAGEMENT OF PARTY	3
9	#REF!	SIKTA	VALMIKI NAGAR	LJP	PARTY ORGANISATION	4
9	#REF!	SIKTA	VALMIKI NAGAR	LJP	LOCAL LEADERS UNITY/COORDINATION	4
9	#REF!	SIKTA	VALMIKI NAGAR	LJP	BOOTH MANAGEMENT OF PARTY	0
9	#REF!	SIKTA	VALMIKI NAGAR	OTHERS	PARTY ORGANISATION	
9	#REF!	SIKTA	VALMIKI NAGAR	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
9	#REF!	SIKTA	VALMIKI NAGAR	OTHERS	BOOTH MANAGEMENT OF PARTY	
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	BJP	PARTY ORGANISATION	6
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	BJP	LOCAL LEADERS UNITY/COORDINATION	7
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	BJP	BOOTH MANAGEMENT OF PARTY	6
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	JD(U)	PARTY ORGANISATION	4
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	JD(U)	LOCAL LEADERS UNITY/COORDINATION	5
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	JD(U)	BOOTH MANAGEMENT OF PARTY	3
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	RJD	PARTY ORGANISATION	7
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	RJD	LOCAL LEADERS UNITY/COORDINATION	6
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	RJD	BOOTH MANAGEMENT OF PARTY	5
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	INC	PARTY ORGANISATION	4
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	INC	LOCAL LEADERS UNITY/COORDINATION	3
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	INC	BOOTH MANAGEMENT OF PARTY	2
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	LJP	PARTY ORGANISATION	5
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	LJP	LOCAL LEADERS UNITY/COORDINATION	5
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	LJP	BOOTH MANAGEMENT OF PARTY	3
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	OTHERS	PARTY ORGANISATION	
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
10	#REF!	RAXAUL	PASCHIM CHAMPARAN	OTHERS	BOOTH MANAGEMENT OF PARTY	
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	BJP	PARTY ORGANISATION	8
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	BJP	LOCAL LEADERS UNITY/COORDINATION	8
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	BJP	BOOTH MANAGEMENT OF PARTY	4
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	JD(U)	PARTY ORGANISATION	6
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	JD(U)	BOOTH MANAGEMENT OF PARTY	2
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	RJD	PARTY ORGANISATION	7
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	RJD	LOCAL LEADERS UNITY/COORDINATION	6
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	RJD	BOOTH MANAGEMENT OF PARTY	5
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	INC	PARTY ORGANISATION	5
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	INC	LOCAL LEADERS UNITY/COORDINATION	7
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	INC	BOOTH MANAGEMENT OF PARTY	2
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	LJP	PARTY ORGANISATION	5
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	LJP	LOCAL LEADERS UNITY/COORDINATION	6
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	LJP	BOOTH MANAGEMENT OF PARTY	3
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	OTHERS	PARTY ORGANISATION	
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
11	#REF!	SUGAULI	PASCHIM CHAMPARAN	OTHERS	BOOTH MANAGEMENT OF PARTY	
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	NEW SEAT	PARTY ORGANISATION	
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	NEW SEAT	LOCAL LEADERS UNITY/COORDINATION	
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	NEW SEAT	BOOTH MANAGEMENT OF PARTY	
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	JD(U)	PARTY ORGANISATION	7
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	JD(U)	BOOTH MANAGEMENT OF PARTY	4
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	BJP	PARTY ORGANISATION	6
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	BJP	LOCAL LEADERS UNITY/COORDINATION	7
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	BJP	BOOTH MANAGEMENT OF PARTY	2
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	RJD	PARTY ORGANISATION	7
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	RJD	LOCAL LEADERS UNITY/COORDINATION	8
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	RJD	BOOTH MANAGEMENT OF PARTY	4
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	INC	PARTY ORGANISATION	7
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	INC	LOCAL LEADERS UNITY/COORDINATION	6
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	INC	BOOTH MANAGEMENT OF PARTY	3
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	LJP	PARTY ORGANISATION	5
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	LJP	LOCAL LEADERS UNITY/COORDINATION	6
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	LJP	BOOTH MANAGEMENT OF PARTY	2
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	OTHERS	PARTY ORGANISATION	
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
12	#REF!	NARKATIA	PASCHIM CHAMPARAN	OTHERS	BOOTH MANAGEMENT OF PARTY	
13	#REF!	HARSIDHI	PURVI CHAMPARAN	Now SC Seat	PARTY ORGANISATION	
13	#REF!	HARSIDHI	PURVI CHAMPARAN	Now SC Seat	LOCAL LEADERS UNITY/COORDINATION	
13	#REF!	HARSIDHI	PURVI CHAMPARAN	Now SC Seat	BOOTH MANAGEMENT OF PARTY	
13	#REF!	HARSIDHI	PURVI CHAMPARAN	JD(U)	PARTY ORGANISATION	5
13	#REF!	HARSIDHI	PURVI CHAMPARAN	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
13	#REF!	HARSIDHI	PURVI CHAMPARAN	JD(U)	BOOTH MANAGEMENT OF PARTY	2
13	#REF!	HARSIDHI	PURVI CHAMPARAN	BJP	PARTY ORGANISATION	7
13	#REF!	HARSIDHI	PURVI CHAMPARAN	BJP	LOCAL LEADERS UNITY/COORDINATION	8
13	#REF!	HARSIDHI	PURVI CHAMPARAN	BJP	BOOTH MANAGEMENT OF PARTY	4
13	#REF!	HARSIDHI	PURVI CHAMPARAN	RJD	PARTY ORGANISATION	7
13	#REF!	HARSIDHI	PURVI CHAMPARAN	RJD	LOCAL LEADERS UNITY/COORDINATION	8
13	#REF!	HARSIDHI	PURVI CHAMPARAN	RJD	BOOTH MANAGEMENT OF PARTY	0
13	#REF!	HARSIDHI	PURVI CHAMPARAN	INC	PARTY ORGANISATION	6
13	#REF!	HARSIDHI	PURVI CHAMPARAN	INC	LOCAL LEADERS UNITY/COORDINATION	6
13	#REF!	HARSIDHI	PURVI CHAMPARAN	INC	BOOTH MANAGEMENT OF PARTY	0
13	#REF!	HARSIDHI	PURVI CHAMPARAN	LJP	PARTY ORGANISATION	5
13	#REF!	HARSIDHI	PURVI CHAMPARAN	LJP	LOCAL LEADERS UNITY/COORDINATION	7
13	#REF!	HARSIDHI	PURVI CHAMPARAN	LJP	BOOTH MANAGEMENT OF PARTY	0
13	#REF!	HARSIDHI	PURVI CHAMPARAN	OTHERS	PARTY ORGANISATION	
13	#REF!	HARSIDHI	PURVI CHAMPARAN	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
13	#REF!	HARSIDHI	PURVI CHAMPARAN	OTHERS	BOOTH MANAGEMENT OF PARTY	
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	JD(U)	PARTY ORGANISATION	8
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	JD(U)	BOOTH MANAGEMENT OF PARTY	2
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	BJP	PARTY ORGANISATION	6
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	BJP	LOCAL LEADERS UNITY/COORDINATION	6
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	BJP	BOOTH MANAGEMENT OF PARTY	0
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	RJD	PARTY ORGANISATION	7
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	RJD	LOCAL LEADERS UNITY/COORDINATION	8
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	RJD	BOOTH MANAGEMENT OF PARTY	4
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	INC	PARTY ORGANISATION	6
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	INC	LOCAL LEADERS UNITY/COORDINATION	6
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	INC	BOOTH MANAGEMENT OF PARTY	5
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	LJP	PARTY ORGANISATION	8
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	LJP	LOCAL LEADERS UNITY/COORDINATION	8
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	LJP	BOOTH MANAGEMENT OF PARTY	7
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	OTHERS	PARTY ORGANISATION	
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
14	#REF!	GOVINDGANJ	PURVI CHAMPARAN	OTHERS	BOOTH MANAGEMENT OF PARTY	
15	#REF!	KESARIA	PURVI CHAMPARAN	RJD	PARTY ORGANISATION	6
15	#REF!	KESARIA	PURVI CHAMPARAN	RJD	LOCAL LEADERS UNITY/COORDINATION	4
15	#REF!	KESARIA	PURVI CHAMPARAN	RJD	BOOTH MANAGEMENT OF PARTY	2
15	#REF!	KESARIA	PURVI CHAMPARAN	JD(U)	PARTY ORGANISATION	8
15	#REF!	KESARIA	PURVI CHAMPARAN	JD(U)	LOCAL LEADERS UNITY/COORDINATION	7
15	#REF!	KESARIA	PURVI CHAMPARAN	JD(U)	BOOTH MANAGEMENT OF PARTY	0
15	#REF!	KESARIA	PURVI CHAMPARAN	BJP	PARTY ORGANISATION	5
15	#REF!	KESARIA	PURVI CHAMPARAN	BJP	LOCAL LEADERS UNITY/COORDINATION	6
15	#REF!	KESARIA	PURVI CHAMPARAN	BJP	BOOTH MANAGEMENT OF PARTY	0
15	#REF!	KESARIA	PURVI CHAMPARAN	INC	PARTY ORGANISATION	5
15	#REF!	KESARIA	PURVI CHAMPARAN	INC	LOCAL LEADERS UNITY/COORDINATION	6
15	#REF!	KESARIA	PURVI CHAMPARAN	INC	BOOTH MANAGEMENT OF PARTY	0
15	#REF!	KESARIA	PURVI CHAMPARAN	LJP	PARTY ORGANISATION	7
15	#REF!	KESARIA	PURVI CHAMPARAN	LJP	LOCAL LEADERS UNITY/COORDINATION	8
15	#REF!	KESARIA	PURVI CHAMPARAN	LJP	BOOTH MANAGEMENT OF PARTY	2
15	#REF!	KESARIA	PURVI CHAMPARAN	OTHERS	PARTY ORGANISATION	
15	#REF!	KESARIA	PURVI CHAMPARAN	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
15	#REF!	KESARIA	PURVI CHAMPARAN	OTHERS	BOOTH MANAGEMENT OF PARTY	
16	#REF!	KALYANPUR	PURVI CHAMPARAN	NEW SEAT	PARTY ORGANISATION	
16	#REF!	KALYANPUR	PURVI CHAMPARAN	NEW SEAT	LOCAL LEADERS UNITY/COORDINATION	
16	#REF!	KALYANPUR	PURVI CHAMPARAN	NEW SEAT	BOOTH MANAGEMENT OF PARTY	
16	#REF!	KALYANPUR	PURVI CHAMPARAN	JD(U)	PARTY ORGANISATION	7
16	#REF!	KALYANPUR	PURVI CHAMPARAN	JD(U)	LOCAL LEADERS UNITY/COORDINATION	7
16	#REF!	KALYANPUR	PURVI CHAMPARAN	JD(U)	BOOTH MANAGEMENT OF PARTY	2
16	#REF!	KALYANPUR	PURVI CHAMPARAN	BJP	PARTY ORGANISATION	6
16	#REF!	KALYANPUR	PURVI CHAMPARAN	BJP	LOCAL LEADERS UNITY/COORDINATION	5
16	#REF!	KALYANPUR	PURVI CHAMPARAN	BJP	BOOTH MANAGEMENT OF PARTY	2
16	#REF!	KALYANPUR	PURVI CHAMPARAN	RJD	PARTY ORGANISATION	6
16	#REF!	KALYANPUR	PURVI CHAMPARAN	RJD	LOCAL LEADERS UNITY/COORDINATION	6
16	#REF!	KALYANPUR	PURVI CHAMPARAN	RJD	BOOTH MANAGEMENT OF PARTY	4
16	#REF!	KALYANPUR	PURVI CHAMPARAN	INC	PARTY ORGANISATION	5
16	#REF!	KALYANPUR	PURVI CHAMPARAN	INC	LOCAL LEADERS UNITY/COORDINATION	6
16	#REF!	KALYANPUR	PURVI CHAMPARAN	INC	BOOTH MANAGEMENT OF PARTY	2
16	#REF!	KALYANPUR	PURVI CHAMPARAN	LJP	PARTY ORGANISATION	5
16	#REF!	KALYANPUR	PURVI CHAMPARAN	LJP	LOCAL LEADERS UNITY/COORDINATION	5
16	#REF!	KALYANPUR	PURVI CHAMPARAN	LJP	BOOTH MANAGEMENT OF PARTY	3
16	#REF!	KALYANPUR	PURVI CHAMPARAN	OTHERS	PARTY ORGANISATION	
16	#REF!	KALYANPUR	PURVI CHAMPARAN	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
16	#REF!	KALYANPUR	PURVI CHAMPARAN	OTHERS	BOOTH MANAGEMENT OF PARTY	
17	#REF!	PIPRA	PURVI CHAMPARAN	BJP	PARTY ORGANISATION	5
17	#REF!	PIPRA	PURVI CHAMPARAN	BJP	LOCAL LEADERS UNITY/COORDINATION	6
17	#REF!	PIPRA	PURVI CHAMPARAN	BJP	BOOTH MANAGEMENT OF PARTY	4
17	#REF!	PIPRA	PURVI CHAMPARAN	JD(U)	PARTY ORGANISATION	8
17	#REF!	PIPRA	PURVI CHAMPARAN	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
17	#REF!	PIPRA	PURVI CHAMPARAN	JD(U)	BOOTH MANAGEMENT OF PARTY	4
17	#REF!	PIPRA	PURVI CHAMPARAN	RJD	PARTY ORGANISATION	6
17	#REF!	PIPRA	PURVI CHAMPARAN	RJD	LOCAL LEADERS UNITY/COORDINATION	7
17	#REF!	PIPRA	PURVI CHAMPARAN	RJD	BOOTH MANAGEMENT OF PARTY	3
17	#REF!	PIPRA	PURVI CHAMPARAN	INC	PARTY ORGANISATION	6
17	#REF!	PIPRA	PURVI CHAMPARAN	INC	LOCAL LEADERS UNITY/COORDINATION	6
17	#REF!	PIPRA	PURVI CHAMPARAN	INC	BOOTH MANAGEMENT OF PARTY	2
17	#REF!	PIPRA	PURVI CHAMPARAN	LJP	PARTY ORGANISATION	6
17	#REF!	PIPRA	PURVI CHAMPARAN	LJP	LOCAL LEADERS UNITY/COORDINATION	5
17	#REF!	PIPRA	PURVI CHAMPARAN	LJP	BOOTH MANAGEMENT OF PARTY	2
17	#REF!	PIPRA	PURVI CHAMPARAN	OTHERS	PARTY ORGANISATION	
17	#REF!	PIPRA	PURVI CHAMPARAN	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
17	#REF!	PIPRA	PURVI CHAMPARAN	OTHERS	BOOTH MANAGEMENT OF PARTY	
18	#REF!	MADHUBAN	SHEOHAR	JD(U)	PARTY ORGANISATION	6
18	#REF!	MADHUBAN	SHEOHAR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
18	#REF!	MADHUBAN	SHEOHAR	JD(U)	BOOTH MANAGEMENT OF PARTY	4
18	#REF!	MADHUBAN	SHEOHAR	BJP	PARTY ORGANISATION	4
