"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 31-PATLIPUTRA PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-243655"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 187-MANER"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"461"	"231"	"158"	"100"	"11"	"6"	"5"	"5"	"1"	"0"	"0"	"4"	"1"	"88"	"12"	"4"	"13"	"18"	"426"	"0"	"426"	"0"
"462"	"232"	"192"	"101"	"38"	"19"	"1"	"3"	"3"	"1"	"2"	"6"	"6"	"86"	"16"	"4"	"4"	"11"	"493"	"0"	"493"	"0"
"463"	"233"	"173"	"88"	"4"	"1"	"6"	"1"	"2"	"3"	"1"	"8"	"1"	"42"	"3"	"1"	"3"	"5"	"342"	"0"	"342"	"0"
"464"	"234"	"186"	"2"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"2"	"2"	"0"	"0"	"1"	"198"	"0"	"198"	"0"
"465"	"235"	"285"	"35"	"7"	"2"	"0"	"1"	"1"	"1"	"1"	"4"	"0"	"14"	"2"	"1"	"1"	"4"	"359"	"0"	"359"	"0"
"466"	"236"	"80"	"11"	"7"	"4"	"1"	"0"	"2"	"1"	"1"	"2"	"0"	"14"	"3"	"1"	"0"	"1"	"128"	"0"	"128"	"0"
"467"	"237"	"233"	"78"	"8"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"2"	"327"	"0"	"327"	"0"
"468"	"238"	"255"	"18"	"7"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"1"	"4"	"3"	"1"	"0"	"4"	"296"	"0"	"296"	"0"
"469"	"Total :-"	"2452"	"1117"	"135"	"46"	"22"	"17"	"13"	"8"	"14"	"41"	"10"	"355"	"57"	"26"	"33"	"85"	"4431"	"0"	"4431"	"0"
"470"	"Till Last Total :-"	"28894"	"47455"	"2928"	"1412"	"310"	"320"	"134"	"153"	"209"	"645"	"216"	"3179"	"588"	"489"	"1373"	"1584"	"89889"	"0"	"89889"	"0"
"471"	"Grand Total
:-"	"31346"	"48572"	"3063"	"1458"	"332"	"337"	"147"	"161"	"223"	"686"	"226"	"3534"	"645"	"515"	"1406"	"1669"	"94320"	"0"	"94320"	"0"
"472"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"473"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"474"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"475"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"476"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"477"	"ROUND  18"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"478"	"Total No. of electors in Assembly Constituency/Segment:-243655"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"479"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 187-MANER"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"480"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"481"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"482"	"239"	"347"	"34"	"3"	"1"	"1"	"1"	"1"	"2"	"0"	"3"	"1"	"0"	"0"	"1"	"0"	"2"	"397"	"0"	"397"	"0"
"483"	"240"	"385"	"58"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"11"	"0"	"11"	"3"	"2"	"1"	"7"	"481"	"0"	"481"	"0"
"484"	"241"	"47"	"45"	"1"	"22"	"2"	"5"	"2"	"4"	"1"	"11"	"0"	"63"	"6"	"3"	"1"	"7"	"220"	"0"	"220"	"0"
"485"	"242"	"361"	"95"	"5"	"0"	"0"	"0"	"1"	"1"	"1"	"2"	"0"	"6"	"8"	"0"	"5"	"9"	"494"	"0"	"494"	"0"
"486"	"243"	"1"	"266"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"269"	"0"	"269"	"0"
"487"	"244"	"158"	"172"	"5"	"0"	"0"	"6"	"1"	"0"	"1"	"8"	"0"	"3"	"2"	"2"	"2"	"2"	"362"	"0"	"362"	"0"
"488"	"245"	"160"	"123"	"6"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"3"	"1"	"0"	"1"	"2"	"299"	"0"	"299"	"0"
"489"	"246"	"175"	"219"	"14"	"3"	"2"	"0"	"4"	"0"	"0"	"5"	"1"	"4"	"3"	"3"	"5"	"7"	"445"	"0"	"445"	"0"
"490"	"247"	"10"	"235"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"252"	"0"	"252"	"0"
"491"	"248"	"50"	"207"	"11"	"2"	"0"	"0"	"0"	"1"	"1"	"14"	"0"	"1"	"0"	"1"	"4"	"4"	"296"	"0"	"296"	"0"
"492"	"249"	"48"	"188"	"0"	"3"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"43"	"3"	"1"	"2"	"0"	"293"	"0"	"293"	"0"
"493"	"250"	"69"	"144"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"4"	"0"	"2"	"3"	"4"	"231"	"0"	"231"	"0"
"494"	"251"	"109"	"37"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"13"	"0"	"2"	"0"	"7"	"173"	"0"	"173"	"0"
"495"	"252"	"50"	"138"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"195"	"0"	"195"	"0"
"496"	"Total :-"	"1970"	"1961"	"55"	"32"	"9"	"13"	"12"	"10"	"6"	"58"	"4"	"152"	"27"	"18"	"27"	"53"	"4407"	"0"	"4407"	"0"
"497"	"Till Last Total :-"	"31346"	"48572"	"3063"	"1458"	"332"	"337"	"147"	"161"	"223"	"686"	"226"	"3534"	"645"	"515"	"1406"	"1669"	"94320"	"0"	"94320"	"0"
"498"	"Grand Total
:-"	"33316"	"50533"	"3118"	"1490"	"341"	"350"	"159"	"171"	"229"	"744"	"230"	"3686"	"672"	"533"	"1433"	"1722"	"98727"	"0"	"98727"	"0"
"499"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"500"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"501"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"502"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"503"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"504"	"ROUND  19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"505"	"Total No. of electors in Assembly Constituency/Segment:-243655"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"506"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 187-MANER"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"507"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"508"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"509"	"253"	"147"	"216"	"9"	"13"	"1"	"3"	"1"	"2"	"0"	"12"	"1"	"85"	"11"	"11"	"8"	"10"	"530"	"0"	"530"	"0"
"510"	"254"	"151"	"376"	"7"	"3"	"2"	"0"	"0"	"0"	"1"	"10"	"0"	"70"	"5"	"2"	"10"	"7"	"644"	"0"	"644"	"0"
"511"	"255"	"333"	"26"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"3"	"2"	"3"	"8"	"383"	"0"	"383"	"0"
"512"	"256"	"202"	"281"	"8"	"3"	"4"	"4"	"0"	"0"	"0"	"1"	"0"	"12"	"2"	"1"	"1"	"5"	"524"	"0"	"524"	"0"
"513"	"257"	"136"	"95"	"1"	"3"	"2"	"3"	"0"	"11"	"0"	"3"	"1"	"23"	"5"	"5"	"12"	"11"	"311"	"0"	"311"	"0"
"514"	"258"	"130"	"82"	"6"	"3"	"1"	"4"	"0"	"0"	"2"	"1"	"0"	"3"	"1"	"0"	"0"	"0"	"233"	"0"	"233"	"0"
"515"	"259"	"163"	"209"	"15"	"0"	"3"	"1"	"1"	"0"	"0"	"2"	"4"	"3"	"5"	"0"	"2"	"7"	"415"	"0"	"415"	"0"
"516"	"260"	"100"	"107"	"3"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"2"	"4"	"6"	"228"	"0"	"228"	"0"
"517"	"261"	"28"	"454"	"13"	"2"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"8"	"1"	"2"	"10"	"9"	"531"	"0"	"531"	"0"
"518"	"262"	"100"	"221"	"6"	"1"	"1"	"1"	"1"	"1"	"3"	"2"	"1"	"6"	"1"	"5"	"11"	"8"	"369"	"0"	"369"	"0"
"519"	"263"	"373"	"52"	"2"	"0"	"1"	"0"	"0"	"0"	"2"	"4"	"0"	"2"	"1"	"2"	"3"	"4"	"446"	"0"	"446"	"0"
"520"	"264"	"297"	"48"	"11"	"13"	"2"	"1"	"0"	"0"	"0"	"7"	"1"	"19"	"5"	"3"	"2"	"7"	"416"	"0"	"416"	"0"
"521"	"265"	"70"	"29"	"5"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"109"	"0"	"109"	"0"
"522"	"266"	"69"	"21"	"16"	"7"	"1"	"0"	"1"	"0"	"1"	"2"	"0"	"32"	"7"	"1"	"2"	"2"	"162"	"0"	"162"	"0"
"523"	"Total :-"	"2299"	"2217"	"105"	"51"	"22"	"20"	"6"	"14"	"10"	"47"	"8"	"266"	"48"	"36"	"68"	"84"	"5301"	"0"	"5301"	"0"
"524"	"Till Last Total :-"	"33316"	"50533"	"3118"	"1490"	"341"	"350"	"159"	"171"	"229"	"744"	"230"	"3686"	"672"	"533"	"1433"	"1722"	"98727"	"0"	"98727"	"0"
"525"	"Grand Total
:-"	"35615"	"52750"	"3223"	"1541"	"363"	"370"	"165"	"185"	"239"	"791"	"238"	"3952"	"720"	"569"	"1501"	"1806"	"104028"	"0"	"104028"	"0"
"526"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"527"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"528"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"529"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"530"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"531"	"[FORM 20]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"532"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"533"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"534"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 31-PATLIPUTRA PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"535"	"Total No. of electors in Assembly Constituency/Segment:-243655"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"536"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"537"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"538"	"ROUND  20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"539"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 187-MANER"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"540"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"541"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"542"	"267"	"248"	"207"	"18"	"11"	"5"	"2"	"2"	"0"	"1"	"2"	"1"	"3"	"4"	"7"	"11"	"19"	"541"	"0"	"541"	"0"
"543"	"268"	"312"	"27"	"13"	"0"	"2"	"2"	"0"	"2"	"3"	"3"	"0"	"0"	"3"	"3"	"3"	"9"	"382"	"0"	"382"	"0"
"544"	"269"	"57"	"246"	"4"	"6"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"6"	"1"	"4"	"5"	"3"	"333"	"0"	"333"	"0"
"545"	"Total :-"	"617"	"480"	"35"	"17"	"7"	"4"	"2"	"2"	"4"	"6"	"1"	"9"	"8"	"14"	"19"	"31"	"1256"	"0"	"1256"	"0"
"546"	"Till Last Total :-"	"35615"	"52750"	"3223"	"1541"	"363"	"370"	"165"	"185"	"239"	"791"	"238"	"3952"	"720"	"569"	"1501"	"1806"	"104028"	"0"	"104028"	"0"
"547"	"Grand Total
:-"	"36232"	"53230"	"3258"	"1558"	"370"	"374"	"167"	"187"	"243"	"797"	"239"	"3961"	"728"	"583"	"1520"	"1837"	"105284"	"0"	"105284"	"0"
"548"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"549"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"550"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"551"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"552"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
