"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-291290"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 184-PATNA SAHIB"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"461"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"462"	"ROUND  17"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"463"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 184-PATNA SAHIB"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"464"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"465"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"466"	"225"	"136"	"453"	"150"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"748"	"0"	"748"	"0"
"467"	"226"	"78"	"355"	"22"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"457"	"0"	"457"	"0"
"468"	"227"	"67"	"314"	"22"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"0"	"0"	"408"	"0"	"408"	"0"
"469"	"228"	"139"	"309"	"40"	"1"	"0"	"1"	"3"	"0"	"1"	"4"	"3"	"3"	"1"	"1"	"4"	"6"	"516"	"0"	"516"	"0"
"470"	"229"	"32"	"248"	"16"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"300"	"0"	"300"	"0"
"471"	"230"	"56"	"291"	"27"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"4"	"386"	"0"	"386"	"0"
"472"	"231"	"190"	"163"	"51"	"6"	"3"	"7"	"2"	"1"	"2"	"2"	"0"	"1"	"0"	"1"	"1"	"4"	"434"	"0"	"434"	"0"
"473"	"232"	"165"	"259"	"33"	"3"	"5"	"26"	"2"	"2"	"2"	"3"	"1"	"1"	"1"	"2"	"3"	"3"	"511"	"0"	"511"	"0"
"474"	"233"	"58"	"249"	"11"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"3"	"4"	"330"	"0"	"330"	"0"
"475"	"234"	"52"	"269"	"11"	"0"	"1"	"10"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"3"	"1"	"1"	"352"	"0"	"352"	"0"
"476"	"235"	"77"	"215"	"16"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"3"	"2"	"315"	"0"	"315"	"0"
"477"	"236"	"89"	"302"	"10"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"407"	"0"	"407"	"0"
"478"	"237"	"90"	"252"	"23"	"1"	"2"	"2"	"1"	"2"	"2"	"0"	"2"	"1"	"2"	"1"	"3"	"3"	"387"	"0"	"387"	"0"
"479"	"238"	"147"	"310"	"37"	"2"	"1"	"3"	"0"	"2"	"1"	"0"	"3"	"1"	"1"	"0"	"2"	"6"	"516"	"0"	"516"	"0"
"480"	"Total :-"	"1376"	"3989"	"469"	"16"	"16"	"54"	"12"	"9"	"10"	"12"	"14"	"11"	"9"	"11"	"22"	"37"	"6067"	"0"	"6067"	"0"
"481"	"Till Last Total :-"	"21234"	"54250"	"9557"	"250"	"131"	"605"	"142"	"102"	"119"	"133"	"167"	"123"	"136"	"130"	"346"	"518"	"87943"	"0"	"87943"	"0"
"482"	"Grand Total
:-"	"22610"	"58239"	"10026"	"266"	"147"	"659"	"154"	"111"	"129"	"145"	"181"	"134"	"145"	"141"	"368"	"555"	"94010"	"0"	"94010"	"0"
"483"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"484"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"485"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"486"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"487"	"ROUND  18"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"488"	"Total No. of electors in Assembly Constituency/Segment:-291290"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"489"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 184-PATNA SAHIB"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"490"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"491"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"492"	"239"	"66"	"266"	"20"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"353"	"0"	"353"	"0"
"493"	"240"	"28"	"292"	"25"	"3"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"354"	"0"	"354"	"0"
"494"	"241"	"58"	"244"	"18"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"4"	"328"	"0"	"328"	"0"
"495"	"242"	"83"	"175"	"28"	"0"	"1"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"292"	"0"	"292"	"0"
"496"	"243"	"36"	"289"	"9"	"2"	"0"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"343"	"0"	"343"	"0"
"497"	"244"	"56"	"292"	"12"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"3"	"5"	"6"	"380"	"0"	"380"	"0"
"498"	"245"	"114"	"392"	"54"	"3"	"2"	"6"	"2"	"0"	"4"	"2"	"1"	"1"	"2"	"1"	"2"	"7"	"593"	"0"	"593"	"0"
"499"	"246"	"73"	"294"	"54"	"4"	"3"	"2"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"2"	"0"	"436"	"0"	"436"	"0"
"500"	"247"	"96"	"440"	"28"	"1"	"3"	"10"	"2"	"1"	"0"	"1"	"1"	"1"	"3"	"2"	"1"	"8"	"598"	"0"	"598"	"0"
"501"	"248"	"49"	"243"	"46"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"2"	"1"	"346"	"0"	"346"	"0"
"502"	"249"	"29"	"234"	"25"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"292"	"0"	"292"	"0"
"503"	"250"	"25"	"383"	"33"	"1"	"2"	"0"	"0"	"1"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"449"	"0"	"449"	"0"
"504"	"251"	"115"	"156"	"13"	"3"	"1"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"1"	"3"	"296"	"0"	"296"	"0"
"505"	"252"	"84"	"130"	"26"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"3"	"0"	"4"	"4"	"6"	"2"	"263"	"0"	"263"	"0"
"506"	"Total :-"	"912"	"3830"	"391"	"18"	"12"	"32"	"8"	"4"	"9"	"9"	"10"	"7"	"11"	"10"	"29"	"31"	"5323"	"0"	"5323"	"0"
"507"	"Till Last Total :-"	"22610"	"58239"	"10026"	"266"	"147"	"659"	"154"	"111"	"129"	"145"	"181"	"134"	"145"	"141"	"368"	"555"	"94010"	"0"	"94010"	"0"
"508"	"Grand Total
:-"	"23522"	"62069"	"10417"	"284"	"159"	"691"	"162"	"115"	"138"	"154"	"191"	"141"	"156"	"151"	"397"	"586"	"99333"	"0"	"99333"	"0"
"509"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"510"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"511"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"512"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"513"	"ROUND  19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"514"	"Total No. of electors in Assembly Constituency/Segment:-291290"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"515"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 184-PATNA SAHIB"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"516"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"517"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"518"	"253"	"130"	"406"	"56"	"6"	"2"	"2"	"2"	"2"	"2"	"3"	"3"	"4"	"9"	"14"	"20"	"19"	"680"	"0"	"680"	"0"
"519"	"254"	"26"	"320"	"26"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"4"	"3"	"385"	"0"	"385"	"0"
"520"	"255"	"38"	"347"	"32"	"0"	"0"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"2"	"2"	"427"	"0"	"427"	"0"
"521"	"256"	"36"	"293"	"112"	"7"	"2"	"13"	"2"	"0"	"3"	"0"	"2"	"1"	"1"	"3"	"2"	"4"	"481"	"0"	"481"	"0"
"522"	"257"	"60"	"256"	"89"	"4"	"2"	"2"	"2"	"0"	"1"	"0"	"2"	"1"	"2"	"1"	"1"	"5"	"428"	"0"	"428"	"0"
"523"	"258"	"68"	"212"	"15"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"299"	"0"	"299"	"0"
"524"	"259"	"43"	"234"	"40"	"3"	"2"	"1"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"2"	"1"	"0"	"329"	"0"	"329"	"0"
"525"	"260"	"81"	"430"	"40"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"2"	"3"	"561"	"0"	"561"	"0"
"526"	"261"	"87"	"448"	"28"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"569"	"0"	"569"	"0"
"527"	"262"	"42"	"299"	"32"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"379"	"0"	"379"	"0"
"528"	"263"	"18"	"269"	"34"	"0"	"0"	"15"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"341"	"0"	"341"	"0"
"529"	"264"	"137"	"365"	"35"	"1"	"1"	"1"	"0"	"0"	"1"	"2"	"0"	"1"	"0"	"1"	"3"	"9"	"557"	"0"	"557"	"0"
"530"	"265"	"21"	"373"	"25"	"2"	"3"	"0"	"2"	"2"	"2"	"1"	"0"	"1"	"25"	"2"	"4"	"7"	"470"	"0"	"470"	"0"
"531"	"266"	"66"	"589"	"31"	"1"	"1"	"2"	"0"	"0"	"1"	"1"	"4"	"3"	"2"	"1"	"5"	"5"	"712"	"0"	"712"	"0"
"532"	"Total :-"	"853"	"4841"	"595"	"26"	"16"	"43"	"11"	"7"	"13"	"9"	"15"	"14"	"44"	"27"	"45"	"59"	"6618"	"0"	"6618"	"0"
"533"	"Till Last Total :-"	"23522"	"62069"	"10417"	"284"	"159"	"691"	"162"	"115"	"138"	"154"	"191"	"141"	"156"	"151"	"397"	"586"	"99333"	"0"	"99333"	"0"
"534"	"Grand Total
:-"	"24375"	"66910"	"11012"	"310"	"175"	"734"	"173"	"122"	"151"	"163"	"206"	"155"	"200"	"178"	"442"	"645"	"105951"	"0"	"105951"	"0"
"535"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"536"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"537"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"538"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"539"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"540"	"[FORM 20]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"541"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"542"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"543"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"544"	"Total No. of electors in Assembly Constituency/Segment:-291290"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"545"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"546"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"547"	"ROUND  20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"548"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 184-PATNA SAHIB"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"549"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"550"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"551"	"267"	"18"	"279"	"37"	"0"	"0"	"6"	"1"	"0"	"2"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"347"	"0"	"347"	"0"
"552"	"268"	"59"	"263"	"17"	"3"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"349"	"0"	"349"	"0"
"553"	"269"	"39"	"280"	"11"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"3"	"1"	"2"	"6"	"346"	"0"	"346"	"0"
"554"	"270"	"109"	"127"	"40"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"1"	"2"	"286"	"0"	"286"	"0"
"555"	"271"	"254"	"191"	"16"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"2"	"469"	"0"	"469"	"0"
"556"	"272"	"65"	"109"	"8"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"186"	"0"	"186"	"0"
"557"	"273"	"110"	"73"	"7"	"1"	"0"	"2"	"0"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"3"	"206"	"0"	"206"	"0"
"558"	"274"	"180"	"190"	"15"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"7"	"397"	"0"	"397"	"0"
"559"	"275"	"86"	"389"	"25"	"2"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"4"	"2"	"8"	"8"	"527"	"0"	"527"	"0"
"560"	"276"	"283"	"84"	"16"	"1"	"1"	"1"	"3"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"9"	"401"	"0"	"401"	"0"
"561"	"277"	"132"	"149"	"15"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"2"	"303"	"0"	"303"	"0"
"562"	"278"	"28"	"273"	"28"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"5"	"3"	"1"	"342"	"0"	"342"	"0"
"563"	"279"	"91"	"128"	"92"	"3"	"1"	"5"	"4"	"2"	"0"	"2"	"4"	"2"	"6"	"5"	"6"	"5"	"356"	"0"	"356"	"0"
"564"	"280"	"105"	"332"	"49"	"1"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"2"	"3"	"1"	"3"	"502"	"0"	"502"	"0"
"565"	"Total :-"	"1559"	"2867"	"376"	"18"	"7"	"17"	"10"	"7"	"9"	"8"	"11"	"10"	"19"	"19"	"29"	"51"	"5017"	"0"	"5017"	"0"
"566"	"Till Last Total :-"	"24375"	"66910"	"11012"	"310"	"175"	"734"	"173"	"122"	"151"	"163"	"206"	"155"	"200"	"178"	"442"	"645"	"105951"	"0"	"105951"	"0"
"567"	"Grand Total
:-"	"25934"	"69777"	"11388"	"328"	"182"	"751"	"183"	"129"	"160"	"171"	"217"	"165"	"219"	"197"	"471"	"696"	"110968"	"0"	"110968"	"0"
"568"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"569"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"570"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"571"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"572"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"573"	"[FORM 20]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"574"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"575"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"576"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"577"	"Total No. of electors in Assembly Constituency/Segment:-291290"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"578"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"579"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"580"	"ROUND  21"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"581"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 184-PATNA SAHIB"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"582"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"583"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"584"	"281"	"117"	"118"	"18"	"2"	"3"	"1"	"1"	"2"	"1"	"2"	"0"	"1"	"3"	"1"	"0"	"3"	"273"	"0"	"273"	"0"
"585"	"282"	"171"	"167"	"11"	"4"	"1"	"1"	"2"	"1"	"1"	"0"	"3"	"0"	"0"	"1"	"1"	"2"	"366"	"0"	"366"	"0"
"586"	"283"	"118"	"38"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"1"	"5"	"169"	"0"	"169"	"0"
"587"	"284"	"201"	"78"	"4"	"0"	"1"	"0"	"2"	"2"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"1"	"294"	"0"	"294"	"0"
"588"	"285"	"199"	"64"	"10"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"3"	"0"	"1"	"3"	"287"	"0"	"287"	"0"
"589"	"Total :-"	"806"	"465"	"44"	"8"	"6"	"3"	"7"	"5"	"3"	"5"	"7"	"2"	"7"	"4"	"3"	"14"	"1389"	"0"	"1389"	"0"
"590"	"Till Last Total :-"	"25934"	"69777"	"11388"	"328"	"182"	"751"	"183"	"129"	"160"	"171"	"217"	"165"	"219"	"197"	"471"	"696"	"110968"	"0"	"110968"	"0"
"591"	"Grand Total
:-"	"26740"	"70242"	"11432"	"336"	"188"	"754"	"190"	"134"	"163"	"176"	"224"	"167"	"226"	"201"	"474"	"710"	"112357"	"0"	"112357"	"0"
"592"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"593"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"594"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"595"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"596"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
