"X."	"X..1"	"No..of.valid.votes.cast.in.favour.of"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"
"344"	"2"	"240"	"11"	"48"	"19"	"12"	"4"	"2"	"0"	"2"	"2"	"3"	"115"	"91"	"5"	"1"	"2"	"3"	"147"	"1"	"0"	"2"	"4"	"474"	"0"	"474"	"0"
"345"	"3"	"241"	"8"	"149"	"122"	"35"	"13"	"5"	"13"	"3"	"0"	"4"	"3"	"55"	"10"	"8"	"6"	"15"	"70"	"1"	"1"	"2"	"9"	"532"	"0"	"532"	"0"
"346"	"4"	"242"	"8"	"198"	"124"	"15"	"8"	"0"	"15"	"2"	"0"	"4"	"3"	"6"	"2"	"3"	"3"	"1"	"22"	"4"	"6"	"5"	"9"	"438"	"0"	"438"	"0"
"347"	"5"	"243"	"12"	"28"	"22"	"75"	"7"	"11"	"4"	"1"	"0"	"4"	"5"	"65"	"3"	"2"	"2"	"4"	"116"	"4"	"4"	"0"	"6"	"375"	"0"	"375"	"0"
"348"	"6"	"244"	"1"	"133"	"72"	"5"	"3"	"0"	"0"	"0"	"0"	"2"	"2"	"35"	"0"	"2"	"1"	"0"	"8"	"0"	"0"	"0"	"1"	"265"	"0"	"265"	"0"
"349"	"7"	"245"	"3"	"0"	"0"	"47"	"1"	"1"	"14"	"1"	"1"	"0"	"1"	"45"	"1"	"3"	"1"	"0"	"165"	"0"	"0"	"5"	"1"	"290"	"0"	"290"	"0"
"350"	"8"	"246"	"1"	"90"	"2"	"0"	"1"	"1"	"10"	"1"	"3"	"50"	"0"	"23"	"5"	"5"	"5"	"4"	"10"	"4"	"0"	"0"	"2"	"217"	"0"	"217"	"0"
"351"	"9"	"247"	"0"	"23"	"0"	"16"	"15"	"0"	"0"	"0"	"0"	"393"	"1"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"453"	"0"	"453"	"0"
"352"	"10"	"248"	"6"	"32"	"4"	"13"	"3"	"8"	"4"	"0"	"4"	"8"	"105"	"139"	"6"	"10"	"10"	"20"	"25"	"5"	"2"	"4"	"0"	"408"	"0"	"408"	"0"
"353"	"11"	"249"	"24"	"96"	"50"	"35"	"25"	"7"	"2"	"5"	"5"	"6"	"62"	"83"	"4"	"10"	"7"	"14"	"98"	"4"	"6"	"3"	"7"	"553"	"0"	"553"	"0"
"354"	"12"	"250"	"3"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"6"	"0"	"0"	"0"	"0"	"187"	"2"	"0"	"1"	"0"	"202"	"0"	"202"	"0"
"355"	"13"	"251"	"18"	"38"	"25"	"74"	"14"	"8"	"52"	"4"	"2"	"4"	"42"	"29"	"10"	"3"	"2"	"9"	"43"	"6"	"9"	"10"	"13"	"415"	"0"	"415"	"0"
"356"	"14"	"252"	"7"	"21"	"6"	"6"	"22"	"3"	"2"	"2"	"1"	"4"	"146"	"11"	"2"	"2"	"2"	"0"	"3"	"2"	"0"	"1"	"0"	"243"	"0"	"243"	"0"
"357"	""	"ROUND- 18"	"111"	"948"	"457"	"352"	"123"	"53"	"132"	"23"	"18"	"490"	"543"	"597"	"54"	"54"	"58"	"95"	"986"	"41"	"30"	"35"	"65"	"5265"	"0"	"5265"	"0"
"358"	"Place - Nawada
Date -             25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"359"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"360"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"361"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"362"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"363"	"1"	"253"	"17"	"117"	"46"	"14"	"11"	"10"	"23"	"5"	"6"	"9"	"73"	"25"	"2"	"10"	"7"	"4"	"23"	"3"	"2"	"2"	"4"	"413"	"0"	"413"	"0"
"364"	"2"	"254"	"6"	"42"	"36"	"132"	"7"	"2"	"0"	"3"	"3"	"68"	"100"	"5"	"1"	"2"	"4"	"1"	"12"	"1"	"1"	"2"	"13"	"441"	"0"	"441"	"0"
"365"	"3"	"255"	"3"	"59"	"3"	"233"	"13"	"0"	"0"	"2"	"1"	"14"	"1"	"22"	"5"	"1"	"7"	"0"	"1"	"1"	"0"	"1"	"4"	"371"	"0"	"371"	"0"
"366"	"4"	"256"	"4"	"33"	"52"	"25"	"5"	"2"	"4"	"6"	"1"	"5"	"74"	"103"	"5"	"13"	"7"	"21"	"6"	"5"	"2"	"4"	"5"	"382"	"0"	"382"	"0"
"367"	"5"	"257"	"8"	"78"	"9"	"47"	"16"	"4"	"2"	"3"	"2"	"9"	"48"	"59"	"7"	"13"	"8"	"10"	"119"	"5"	"1"	"4"	"10"	"462"	"0"	"462"	"0"
"368"	"6"	"258"	"2"	"58"	"3"	"64"	"3"	"5"	"1"	"1"	"2"	"0"	"7"	"1"	"3"	"2"	"2"	"5"	"22"	"4"	"1"	"0"	"4"	"190"	"0"	"190"	"0"
"369"	"7"	"259"	"7"	"52"	"106"	"17"	"4"	"3"	"2"	"4"	"0"	"6"	"9"	"67"	"8"	"14"	"3"	"11"	"8"	"0"	"5"	"1"	"4"	"331"	"0"	"331"	"0"
"370"	"8"	"260"	"6"	"18"	"153"	"23"	"9"	"7"	"9"	"3"	"4"	"5"	"101"	"21"	"10"	"12"	"7"	"14"	"7"	"2"	"3"	"2"	"1"	"417"	"0"	"417"	"0"
"371"	""	"ROUND- 19"	"53"	"457"	"408"	"555"	"68"	"33"	"41"	"27"	"19"	"116"	"413"	"303"	"41"	"67"	"45"	"66"	"198"	"21"	"15"	"16"	"45"	"3007"	"0"	"3007"	"0"
"372"	"Place - Nawada
Date -             25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"373"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"374"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"375"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"376"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"377"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"378"	""	"POSTAL"	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"379"	""	"TOTAL"	"2333"	"20306"	"6408"	"15092"	"1935"	"916"	"1186"	"1129"	"495"	"19324"	"8563"	"4741"	"1011"	"909"	"957"	"1641"	"11026"	"809"	"438"	"569"	"1182"	"100970"	"0"	"100970"	"0"
"380"	"Place - Nawada
Date -             25/05/2011                                                                                                                                                                                                                                                                                                                                                                                                                 Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
