"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"461"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"462"	"ROUND  17"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"463"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"464"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"465"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"466"	"225"	"67"	"175"	"24"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"5"	"279"	"0"	"279"	"0"
"467"	"226"	"88"	"142"	"67"	"3"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"2"	"308"	"0"	"308"	"0"
"468"	"227"	"103"	"109"	"70"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"4"	"0"	"0"	"2"	"0"	"292"	"0"	"292"	"0"
"469"	"228"	"158"	"161"	"118"	"6"	"1"	"0"	"0"	"2"	"1"	"1"	"0"	"0"	"1"	"0"	"3"	"9"	"461"	"0"	"461"	"0"
"470"	"229"	"80"	"21"	"141"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"1"	"0"	"3"	"251"	"0"	"251"	"0"
"471"	"230"	"163"	"40"	"105"	"1"	"0"	"1"	"0"	"0"	"0"	"3"	"2"	"0"	"3"	"1"	"0"	"2"	"321"	"0"	"321"	"0"
"472"	"231"	"25"	"262"	"148"	"2"	"3"	"2"	"4"	"2"	"2"	"3"	"5"	"4"	"4"	"4"	"3"	"7"	"480"	"0"	"480"	"0"
"473"	"232"	"58"	"253"	"155"	"3"	"1"	"3"	"2"	"0"	"2"	"1"	"2"	"1"	"3"	"1"	"2"	"2"	"489"	"0"	"489"	"0"
"474"	"233"	"69"	"46"	"61"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"176"	"0"	"176"	"0"
"475"	"234"	"39"	"25"	"62"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"127"	"0"	"127"	"0"
"476"	"235"	"142"	"25"	"60"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"4"	"234"	"0"	"234"	"0"
"477"	"236"	"100"	"4"	"50"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"160"	"0"	"160"	"0"
"478"	"237"	"105"	"64"	"166"	"4"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"346"	"0"	"346"	"0"
"479"	"238"	"69"	"352"	"42"	"2"	"0"	"1"	"0"	"1"	"1"	"0"	"4"	"0"	"0"	"0"	"1"	"5"	"478"	"0"	"478"	"0"
"480"	"Total :-"	"1266"	"1679"	"1269"	"31"	"6"	"13"	"8"	"5"	"8"	"13"	"15"	"14"	"12"	"9"	"13"	"41"	"4402"	"0"	"4402"	"0"
"481"	"Till Last Total :-"	"11091"	"49884"	"9497"	"159"	"214"	"367"	"129"	"71"	"97"	"80"	"133"	"79"	"144"	"105"	"151"	"283"	"72484"	"0"	"72484"	"0"
"482"	"Grand Total
:-"	"12357"	"51563"	"10766"	"190"	"220"	"380"	"137"	"76"	"105"	"93"	"148"	"93"	"156"	"114"	"164"	"324"	"76886"	"0"	"76886"	"0"
"483"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"484"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"485"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"486"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"487"	"ROUND  18"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"488"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"489"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"490"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"491"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"492"	"239"	"37"	"308"	"22"	"2"	"2"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"0"	"1"	"0"	"2"	"379"	"0"	"379"	"0"
"493"	"240"	"64"	"2"	"72"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"141"	"0"	"141"	"0"
"494"	"241"	"86"	"51"	"113"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"254"	"0"	"254"	"0"
"495"	"242"	"31"	"16"	"88"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"135"	"0"	"135"	"0"
"496"	"243"	"57"	"14"	"81"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"152"	"0"	"152"	"0"
"497"	"244"	"37"	"55"	"88"	"3"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"186"	"0"	"186"	"0"
"498"	"245"	"49"	"28"	"45"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"123"	"0"	"123"	"0"
"499"	"246"	"71"	"353"	"56"	"0"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"0"	"3"	"4"	"500"	"0"	"500"	"0"
"500"	"247"	"47"	"289"	"32"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"377"	"0"	"377"	"0"
"501"	"248"	"40"	"251"	"25"	"2"	"0"	"2"	"2"	"0"	"0"	"1"	"1"	"1"	"1"	"2"	"3"	"2"	"333"	"0"	"333"	"0"
"502"	"249"	"73"	"426"	"50"	"1"	"0"	"0"	"2"	"1"	"0"	"1"	"2"	"1"	"6"	"0"	"1"	"3"	"567"	"0"	"567"	"0"
"503"	"250"	"56"	"480"	"66"	"2"	"0"	"1"	"2"	"1"	"0"	"1"	"1"	"4"	"10"	"1"	"3"	"3"	"631"	"0"	"631"	"0"
"504"	"251"	"36"	"170"	"28"	"0"	"1"	"2"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"5"	"245"	"0"	"245"	"0"
"505"	"252"	"43"	"178"	"19"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"244"	"0"	"244"	"0"
"506"	"Total :-"	"727"	"2621"	"785"	"13"	"7"	"9"	"9"	"6"	"6"	"6"	"9"	"9"	"19"	"7"	"11"	"23"	"4267"	"0"	"4267"	"0"
"507"	"Till Last Total :-"	"12357"	"51563"	"10766"	"190"	"220"	"380"	"137"	"76"	"105"	"93"	"148"	"93"	"156"	"114"	"164"	"324"	"76886"	"0"	"76886"	"0"
"508"	"Grand Total
:-"	"13084"	"54184"	"11551"	"203"	"227"	"389"	"146"	"82"	"111"	"99"	"157"	"102"	"175"	"121"	"175"	"347"	"81153"	"0"	"81153"	"0"
"509"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"510"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"511"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"512"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"513"	"ROUND  19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"514"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"515"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"516"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"517"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"518"	"253"	"44"	"451"	"33"	"1"	"3"	"1"	"2"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"538"	"0"	"538"	"0"
"519"	"254"	"46"	"116"	"13"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"3"	"3"	"186"	"0"	"186"	"0"
"520"	"255"	"87"	"144"	"29"	"1"	"2"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"2"	"1"	"272"	"0"	"272"	"0"
"521"	"256"	"46"	"260"	"31"	"2"	"1"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"344"	"0"	"344"	"0"
"522"	"257"	"62"	"182"	"22"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"273"	"0"	"273"	"0"
"523"	"258"	"2"	"147"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"166"	"0"	"166"	"0"
"524"	"259"	"3"	"183"	"9"	"0"	"0"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"202"	"0"	"202"	"0"
"525"	"260"	"155"	"476"	"26"	"1"	"1"	"1"	"0"	"1"	"3"	"3"	"4"	"1"	"3"	"1"	"4"	"5"	"685"	"0"	"685"	"0"
"526"	"261"	"37"	"174"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"1"	"223"	"0"	"223"	"0"
"527"	"262"	"104"	"407"	"46"	"0"	"0"	"2"	"1"	"0"	"0"	"1"	"0"	"1"	"2"	"1"	"4"	"8"	"577"	"0"	"577"	"0"
"528"	"263"	"11"	"221"	"25"	"2"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"267"	"0"	"267"	"0"
"529"	"264"	"181"	"3"	"61"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"248"	"0"	"248"	"0"
"530"	"265"	"51"	"340"	"51"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"443"	"0"	"443"	"0"
"531"	"266"	"24"	"265"	"19"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"312"	"0"	"312"	"0"
"532"	"Total :-"	"853"	"3369"	"387"	"10"	"8"	"13"	"7"	"4"	"9"	"5"	"9"	"5"	"9"	"5"	"17"	"26"	"4736"	"0"	"4736"	"0"
"533"	"Till Last Total :-"	"13084"	"54184"	"11551"	"203"	"227"	"389"	"146"	"82"	"111"	"99"	"157"	"102"	"175"	"121"	"175"	"347"	"81153"	"0"	"81153"	"0"
"534"	"Grand Total
:-"	"13937"	"57553"	"11938"	"213"	"235"	"402"	"153"	"86"	"120"	"104"	"166"	"107"	"184"	"126"	"192"	"373"	"85889"	"0"	"85889"	"0"
"535"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"536"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"537"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"538"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"539"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"540"	"[FORM 20]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"541"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"542"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"543"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"544"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"545"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"546"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"547"	"ROUND  20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"548"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"549"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"550"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"551"	"267"	"45"	"216"	"30"	"0"	"0"	"2"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"296"	"0"	"296"	"0"
"552"	"268"	"37"	"268"	"28"	"1"	"2"	"2"	"3"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"0"	"345"	"0"	"345"	"0"
"553"	"269"	"72"	"290"	"28"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"4"	"2"	"402"	"0"	"402"	"0"
"554"	"270"	"30"	"236"	"31"	"1"	"0"	"3"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"304"	"0"	"304"	"0"
"555"	"271"	"80"	"218"	"25"	"1"	"1"	"2"	"2"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"334"	"0"	"334"	"0"
"556"	"272"	"50"	"279"	"31"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"365"	"0"	"365"	"0"
"557"	"273"	"43"	"216"	"29"	"2"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"295"	"0"	"295"	"0"
"558"	"274"	"43"	"163"	"24"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"234"	"0"	"234"	"0"
"559"	"275"	"37"	"241"	"29"	"2"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"314"	"0"	"314"	"0"
"560"	"276"	"25"	"135"	"34"	"0"	"2"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"3"	"0"	"203"	"0"	"203"	"0"
"561"	"277"	"31"	"147"	"16"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"201"	"0"	"201"	"0"
"562"	"278"	"75"	"459"	"61"	"1"	"0"	"0"	"2"	"1"	"1"	"0"	"2"	"0"	"1"	"1"	"0"	"4"	"608"	"0"	"608"	"0"
"563"	"279"	"24"	"220"	"28"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"3"	"0"	"276"	"0"	"276"	"0"
"564"	"280"	"37"	"179"	"27"	"1"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"249"	"0"	"249"	"0"
"565"	"Total :-"	"629"	"3267"	"421"	"12"	"8"	"20"	"11"	"6"	"7"	"4"	"6"	"3"	"1"	"3"	"17"	"11"	"4426"	"0"	"4426"	"0"
"566"	"Till Last Total :-"	"13937"	"57553"	"11938"	"213"	"235"	"402"	"153"	"86"	"120"	"104"	"166"	"107"	"184"	"126"	"192"	"373"	"85889"	"0"	"85889"	"0"
"567"	"Grand Total
:-"	"14566"	"60820"	"12359"	"225"	"243"	"422"	"164"	"92"	"127"	"108"	"172"	"110"	"185"	"129"	"209"	"384"	"90315"	"0"	"90315"	"0"
"568"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"569"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"570"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"571"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"572"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"573"	"[FORM 20]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"574"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"575"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"576"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"577"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"578"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"579"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"580"	"ROUND  21"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"581"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"582"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"583"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"584"	"281"	"299"	"300"	"54"	"1"	"1"	"3"	"2"	"1"	"1"	"1"	"3"	"0"	"1"	"0"	"1"	"3"	"671"	"0"	"671"	"0"
"585"	"282"	"159"	"351"	"50"	"2"	"2"	"2"	"3"	"1"	"0"	"0"	"4"	"1"	"1"	"1"	"6"	"13"	"596"	"0"	"596"	"0"
"586"	"283"	"23"	"311"	"33"	"1"	"2"	"2"	"0"	"0"	"1"	"1"	"2"	"1"	"0"	"1"	"0"	"1"	"379"	"0"	"379"	"0"
"587"	"284"	"40"	"420"	"45"	"1"	"1"	"1"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"513"	"0"	"513"	"0"
"588"	"285"	"219"	"96"	"10"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"330"	"0"	"330"	"0"
"589"	"286"	"95"	"285"	"26"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"3"	"1"	"417"	"0"	"417"	"0"
"590"	"287"	"206"	"36"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"0"	"4"	"264"	"0"	"264"	"0"
"591"	"288"	"44"	"101"	"8"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"155"	"0"	"155"	"0"
"592"	"289"	"249"	"114"	"50"	"0"	"0"	"1"	"0"	"1"	"3"	"1"	"1"	"0"	"0"	"1"	"2"	"2"	"425"	"0"	"425"	"0"
"593"	"290"	"75"	"179"	"15"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"272"	"0"	"272"	"0"
"594"	"291"	"89"	"360"	"8"	"5"	"1"	"5"	"2"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"4"	"1"	"477"	"0"	"477"	"0"
"595"	"292"	"509"	"32"	"6"	"2"	"0"	"0"	"3"	"0"	"0"	"0"	"1"	"1"	"1"	"2"	"2"	"6"	"565"	"0"	"565"	"0"
"596"	"Total :-"	"2007"	"2585"	"319"	"13"	"9"	"18"	"13"	"3"	"6"	"6"	"18"	"3"	"5"	"6"	"20"	"33"	"5064"	"0"	"5064"	"0"
"597"	"Till Last Total :-"	"14566"	"60820"	"12359"	"225"	"243"	"422"	"164"	"92"	"127"	"108"	"172"	"110"	"185"	"129"	"209"	"384"	"90315"	"0"	"90315"	"0"
"598"	"Grand Total
:-"	"16573"	"63405"	"12678"	"238"	"252"	"440"	"177"	"95"	"133"	"114"	"190"	"113"	"190"	"135"	"229"	"417"	"95379"	"0"	"95379"	"0"
"599"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"600"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"601"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"602"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"603"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
