"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 31-PATLIPUTRA PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-233977"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 190-PALIGANJ"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"458"	"234"	"163"	"109"	"3"	"22"	"1"	"1"	"0"	"1"	"3"	"5"	"3"	"22"	"10"	"6"	"6"	"16"	"371"	"0"	"371"	"0"
"459"	"235"	"166"	"58"	"3"	"16"	"2"	"3"	"0"	"1"	"1"	"7"	"4"	"66"	"12"	"2"	"2"	"5"	"348"	"0"	"348"	"0"
"460"	"236"	"128"	"46"	"7"	"6"	"0"	"0"	"0"	"1"	"2"	"5"	"3"	"14"	"6"	"4"	"1"	"8"	"231"	"0"	"231"	"0"
"461"	"237"	"126"	"83"	"9"	"23"	"2"	"3"	"1"	"2"	"3"	"6"	"1"	"14"	"6"	"3"	"1"	"8"	"291"	"0"	"291"	"0"
"462"	"238"	"144"	"105"	"11"	"1"	"0"	"2"	"0"	"1"	"1"	"2"	"0"	"0"	"1"	"2"	"3"	"0"	"273"	"0"	"273"	"0"
"463"	"Total :-"	"1564"	"1176"	"142"	"109"	"18"	"25"	"9"	"11"	"23"	"51"	"21"	"313"	"67"	"33"	"36"	"94"	"3692"	"0"	"3692"	"0"
"464"	"Till Last Total :-"	"32692"	"28955"	"1556"	"2424"	"352"	"338"	"178"	"172"	"235"	"727"	"343"	"7353"	"1092"	"468"	"787"	"1584"	"79256"	"0"	"79256"	"0"
"465"	"Grand Total
:-"	"34256"	"30131"	"1698"	"2533"	"370"	"363"	"187"	"183"	"258"	"778"	"364"	"7666"	"1159"	"501"	"823"	"1678"	"82948"	"0"	"82948"	"0"
"466"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"467"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"468"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"469"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"470"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"471"	"ROUND  18"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"472"	"Total No. of electors in Assembly Constituency/Segment:-233977"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"473"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 190-PALIGANJ"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"474"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"475"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"476"	"239"	"277"	"140"	"4"	"5"	"2"	"3"	"0"	"2"	"3"	"4"	"1"	"10"	"2"	"2"	"1"	"5"	"461"	"0"	"461"	"0"
"477"	"240"	"75"	"87"	"1"	"6"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"11"	"2"	"0"	"2"	"3"	"189"	"0"	"189"	"0"
"478"	"241"	"131"	"25"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"9"	"2"	"0"	"0"	"7"	"178"	"0"	"178"	"0"
"479"	"242"	"69"	"135"	"5"	"20"	"2"	"5"	"1"	"0"	"2"	"44"	"0"	"23"	"7"	"0"	"5"	"3"	"321"	"0"	"321"	"0"
"480"	"243"	"57"	"55"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"30"	"0"	"4"	"1"	"0"	"1"	"2"	"154"	"0"	"154"	"0"
"481"	"244"	"6"	"356"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"365"	"0"	"365"	"0"
"482"	"245"	"33"	"214"	"3"	"1"	"1"	"3"	"0"	"1"	"0"	"2"	"0"	"2"	"0"	"0"	"2"	"0"	"262"	"0"	"262"	"0"
"483"	"246"	"208"	"19"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"2"	"238"	"0"	"238"	"0"
"484"	"247"	"162"	"90"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"261"	"0"	"261"	"0"
"485"	"248"	"15"	"436"	"11"	"10"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"477"	"0"	"477"	"0"
"486"	"249"	"229"	"133"	"13"	"7"	"3"	"1"	"1"	"1"	"3"	"7"	"2"	"42"	"6"	"7"	"6"	"21"	"482"	"0"	"482"	"0"
"487"	"250"	"116"	"112"	"2"	"28"	"1"	"1"	"1"	"0"	"5"	"6"	"4"	"43"	"11"	"4"	"7"	"6"	"347"	"0"	"347"	"0"
"488"	"251"	"167"	"65"	"3"	"31"	"1"	"4"	"2"	"2"	"6"	"13"	"4"	"113"	"18"	"5"	"7"	"30"	"471"	"0"	"471"	"0"
"489"	"252"	"58"	"236"	"7"	"2"	"3"	"1"	"0"	"0"	"0"	"0"	"1"	"19"	"3"	"1"	"3"	"4"	"338"	"0"	"338"	"0"
"490"	"Total :-"	"1603"	"2103"	"61"	"112"	"14"	"22"	"5"	"6"	"19"	"109"	"12"	"278"	"54"	"22"	"38"	"86"	"4544"	"0"	"4544"	"0"
"491"	"Till Last Total :-"	"34256"	"30131"	"1698"	"2533"	"370"	"363"	"187"	"183"	"258"	"778"	"364"	"7666"	"1159"	"501"	"823"	"1678"	"82948"	"0"	"82948"	"0"
"492"	"Grand Total
:-"	"35859"	"32234"	"1759"	"2645"	"384"	"385"	"192"	"189"	"277"	"887"	"376"	"7944"	"1213"	"523"	"861"	"1764"	"87492"	"0"	"87492"	"0"
"493"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"494"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"495"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"496"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"497"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"498"	"ROUND  19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"499"	"Total No. of electors in Assembly Constituency/Segment:-233977"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"500"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 190-PALIGANJ"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"501"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"502"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"503"	"253"	"43"	"218"	"7"	"1"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"69"	"5"	"3"	"0"	"8"	"358"	"0"	"358"	"0"
"504"	"254"	"38"	"167"	"7"	"0"	"1"	"0"	"1"	"2"	"0"	"2"	"0"	"2"	"1"	"2"	"7"	"5"	"235"	"0"	"235"	"0"
"505"	"255"	"16"	"326"	"8"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"2"	"9"	"8"	"374"	"0"	"374"	"0"
"506"	"256"	"116"	"179"	"15"	"6"	"3"	"3"	"1"	"2"	"1"	"11"	"2"	"61"	"11"	"9"	"14"	"14"	"448"	"0"	"448"	"0"
"507"	"Total :-"	"213"	"890"	"37"	"8"	"6"	"4"	"2"	"4"	"2"	"15"	"2"	"133"	"18"	"16"	"30"	"35"	"1415"	"0"	"1415"	"0"
"508"	"Till Last Total :-"	"35859"	"32234"	"1759"	"2645"	"384"	"385"	"192"	"189"	"277"	"887"	"376"	"7944"	"1213"	"523"	"861"	"1764"	"87492"	"0"	"87492"	"0"
"509"	"Grand Total
:-"	"36072"	"33124"	"1796"	"2653"	"390"	"389"	"194"	"193"	"279"	"902"	"378"	"8077"	"1231"	"539"	"891"	"1799"	"88907"	"0"	"88907"	"0"
"510"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"511"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"512"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"513"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"514"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
