"X."	"X..1"	"No..of.valid.votes.cast.in.favour.of"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"
"344"	"2"	"240"	"6"	"102"	"66"	"16"	"5"	"4"	"5"	"5"	"2"	"4"	"6"	"66"	"4"	"6"	"4"	"17"	"22"	"2"	"1"	"1"	"5"	"349"	"0"	"349"	"0"
"345"	"3"	"241"	"7"	"210"	"15"	"1"	"1"	"0"	"4"	"3"	"1"	"4"	"7"	"52"	"5"	"9"	"9"	"8"	"9"	"5"	"2"	"2"	"1"	"355"	"0"	"355"	"0"
"346"	"4"	"242"	"24"	"40"	"79"	"16"	"11"	"9"	"5"	"8"	"8"	"6"	"6"	"80"	"7"	"10"	"5"	"3"	"12"	"1"	"5"	"3"	"2"	"340"	"0"	"340"	"0"
"347"	"5"	"243"	"0"	"48"	"2"	"13"	"0"	"3"	"0"	"1"	"0"	"1"	"0"	"25"	"1"	"1"	"0"	"0"	"22"	"0"	"0"	"0"	"0"	"117"	"0"	"117"	"0"
"348"	""	"ROUND- 18"	"40"	"519"	"167"	"50"	"18"	"17"	"14"	"18"	"12"	"23"	"20"	"396"	"18"	"30"	"19"	"30"	"91"	"12"	"18"	"7"	"12"	"1531"	"0"	"1531"	"0"
"349"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"350"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"351"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"352"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"353"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"354"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"355"	""	"POSTAL"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"356"	""	"TOTAL"	"2175"	"16719"	"8603"	"13346"	"1473"	"1106"	"889"	"708"	"645"	"1258"	"6792"	"20152"	"1192"	"1490"	"966"	"1930"	"10770"	"833"	"590"	"679"	"1092"	"93408"	"0"	"93408"	"0"
"357"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"358"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
