"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 31-PATLIPUTRA PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 188-PHULWARI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"463"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"464"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"465"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"466"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"467"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"468"	"ROUND  17"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"469"	"Total No. of electors in Assembly Constituency/Segment:-253456"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"470"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 188-PHULWARI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"471"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"472"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"473"	"225"	"266"	"38"	"5"	"6"	"1"	"0"	"1"	"0"	"1"	"8"	"0"	"7"	"3"	"0"	"1"	"7"	"344"	"0"	"344"	"0"
"474"	"226"	"150"	"311"	"12"	"2"	"2"	"2"	"3"	"0"	"2"	"2"	"0"	"22"	"2"	"1"	"4"	"6"	"521"	"0"	"521"	"0"
"475"	"227"	"351"	"78"	"4"	"6"	"0"	"5"	"1"	"0"	"1"	"5"	"0"	"27"	"5"	"4"	"2"	"13"	"502"	"0"	"502"	"0"
"476"	"228"	"61"	"387"	"5"	"10"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"8"	"4"	"480"	"0"	"480"	"0"
"477"	"229"	"296"	"98"	"14"	"1"	"1"	"4"	"0"	"1"	"1"	"1"	"0"	"4"	"2"	"1"	"5"	"8"	"437"	"0"	"437"	"0"
"478"	"230"	"435"	"194"	"20"	"12"	"0"	"2"	"0"	"0"	"2"	"11"	"2"	"22"	"5"	"3"	"10"	"19"	"737"	"0"	"737"	"0"
"479"	"231"	"207"	"241"	"13"	"1"	"1"	"1"	"0"	"0"	"1"	"2"	"2"	"9"	"3"	"3"	"5"	"8"	"497"	"0"	"497"	"0"
"480"	"232"	"171"	"153"	"2"	"0"	"1"	"1"	"1"	"2"	"2"	"3"	"3"	"6"	"2"	"3"	"0"	"4"	"354"	"0"	"354"	"0"
"481"	"233"	"251"	"100"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"2"	"1"	"5"	"364"	"0"	"364"	"0"
"482"	"234"	"236"	"113"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"7"	"0"	"1"	"1"	"2"	"363"	"0"	"363"	"0"
"483"	"235"	"14"	"305"	"4"	"0"	"2"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"2"	"3"	"1"	"335"	"0"	"335"	"0"
"484"	"236"	"167"	"75"	"9"	"9"	"2"	"4"	"1"	"4"	"2"	"7"	"7"	"147"	"14"	"3"	"5"	"11"	"467"	"0"	"467"	"0"
"485"	"237"	"11"	"9"	"0"	"45"	"0"	"1"	"0"	"0"	"3"	"2"	"4"	"163"	"10"	"2"	"0"	"3"	"253"	"0"	"253"	"0"
"486"	"238"	"127"	"80"	"10"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"85"	"8"	"1"	"5"	"4"	"326"	"0"	"326"	"0"
"487"	"Total :-"	"2743"	"2182"	"98"	"96"	"10"	"21"	"8"	"8"	"19"	"46"	"20"	"500"	"56"	"28"	"50"	"95"	"5980"	"0"	"5980"	"0"
"488"	"Till Last Total :-"	"42302"	"30987"	"3662"	"2157"	"305"	"352"	"170"	"178"	"279"	"1335"	"273"	"4931"	"680"	"379"	"621"	"1309"	"89920"	"0"	"89920"	"0"
"489"	"Grand Total
:-"	"45045"	"33169"	"3760"	"2253"	"315"	"373"	"178"	"186"	"298"	"1381"	"293"	"5431"	"736"	"407"	"671"	"1404"	"95900"	"0"	"95900"	"0"
"490"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"491"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"492"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"493"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"494"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"495"	"ROUND  18"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"496"	"Total No. of electors in Assembly Constituency/Segment:-253456"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"497"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 188-PHULWARI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"498"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"499"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"500"	"239"	"162"	"13"	"6"	"7"	"3"	"2"	"2"	"0"	"0"	"3"	"1"	"108"	"7"	"0"	"0"	"10"	"324"	"0"	"324"	"0"
"501"	"240"	"81"	"136"	"12"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"16"	"2"	"0"	"3"	"1"	"253"	"0"	"253"	"0"
"502"	"241"	"157"	"18"	"2"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"7"	"0"	"0"	"0"	"1"	"189"	"0"	"189"	"0"
"503"	"242"	"113"	"77"	"9"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"2"	"206"	"0"	"206"	"0"
"504"	"243"	"74"	"52"	"7"	"1"	"0"	"1"	"1"	"0"	"1"	"5"	"1"	"9"	"1"	"5"	"0"	"12"	"170"	"0"	"170"	"0"
"505"	"244"	"64"	"67"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"1"	"2"	"142"	"0"	"142"	"0"
"506"	"245"	"138"	"112"	"5"	"4"	"0"	"2"	"0"	"3"	"2"	"8"	"4"	"119"	"13"	"4"	"2"	"6"	"422"	"0"	"422"	"0"
"507"	"246"	"122"	"31"	"4"	"2"	"1"	"0"	"0"	"1"	"1"	"3"	"1"	"9"	"5"	"1"	"3"	"13"	"197"	"0"	"197"	"0"
"508"	"247"	"71"	"65"	"4"	"22"	"1"	"2"	"1"	"0"	"2"	"6"	"1"	"35"	"0"	"2"	"0"	"0"	"212"	"0"	"212"	"0"
"509"	"248"	"129"	"42"	"2"	"2"	"1"	"2"	"2"	"0"	"0"	"4"	"1"	"12"	"1"	"0"	"0"	"4"	"202"	"0"	"202"	"0"
"510"	"249"	"228"	"61"	"2"	"2"	"3"	"1"	"0"	"1"	"1"	"4"	"3"	"66"	"6"	"0"	"2"	"3"	"383"	"0"	"383"	"0"
"511"	"250"	"45"	"29"	"2"	"3"	"2"	"1"	"0"	"2"	"0"	"3"	"3"	"113"	"9"	"1"	"1"	"5"	"219"	"0"	"219"	"0"
"512"	"251"	"178"	"51"	"10"	"1"	"2"	"3"	"0"	"1"	"0"	"4"	"2"	"59"	"8"	"2"	"4"	"6"	"331"	"0"	"331"	"0"
"513"	"252"	"349"	"18"	"5"	"13"	"1"	"2"	"0"	"1"	"1"	"5"	"2"	"37"	"9"	"6"	"1"	"7"	"457"	"0"	"457"	"0"
"514"	"Total :-"	"1911"	"772"	"72"	"58"	"15"	"17"	"8"	"10"	"8"	"48"	"20"	"595"	"62"	"22"	"17"	"72"	"3707"	"0"	"3707"	"0"
"515"	"Till Last Total :-"	"45045"	"33169"	"3760"	"2253"	"315"	"373"	"178"	"186"	"298"	"1381"	"293"	"5431"	"736"	"407"	"671"	"1404"	"95900"	"0"	"95900"	"0"
"516"	"Grand Total
:-"	"46956"	"33941"	"3832"	"2311"	"330"	"390"	"186"	"196"	"306"	"1429"	"313"	"6026"	"798"	"429"	"688"	"1476"	"99607"	"0"	"99607"	"0"
"517"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"518"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"519"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"520"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"521"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"522"	"ROUND  19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"523"	"Total No. of electors in Assembly Constituency/Segment:-253456"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"524"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 188-PHULWARI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"525"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"526"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"527"	"253"	"187"	"40"	"2"	"16"	"5"	"2"	"1"	"0"	"4"	"21"	"5"	"146"	"25"	"5"	"5"	"12"	"476"	"0"	"476"	"0"
"528"	"254"	"219"	"51"	"3"	"5"	"2"	"1"	"1"	"2"	"3"	"4"	"2"	"53"	"8"	"2"	"7"	"22"	"385"	"0"	"385"	"0"
"529"	"255"	"217"	"88"	"4"	"1"	"1"	"1"	"0"	"0"	"0"	"6"	"1"	"20"	"2"	"1"	"0"	"6"	"348"	"0"	"348"	"0"
"530"	"256"	"191"	"5"	"3"	"0"	"1"	"1"	"0"	"1"	"0"	"6"	"1"	"84"	"5"	"1"	"0"	"6"	"305"	"0"	"305"	"0"
"531"	"257"	"245"	"5"	"2"	"5"	"0"	"1"	"0"	"0"	"2"	"2"	"1"	"22"	"3"	"1"	"2"	"2"	"293"	"0"	"293"	"0"
"532"	"258"	"247"	"38"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"32"	"2"	"0"	"1"	"3"	"327"	"0"	"327"	"0"
"533"	"259"	"109"	"124"	"11"	"2"	"5"	"1"	"4"	"1"	"0"	"7"	"5"	"166"	"9"	"4"	"3"	"8"	"459"	"0"	"459"	"0"
"534"	"260"	"152"	"46"	"5"	"3"	"1"	"4"	"1"	"1"	"1"	"5"	"0"	"18"	"5"	"1"	"0"	"2"	"245"	"0"	"245"	"0"
"535"	"261"	"112"	"98"	"7"	"60"	"1"	"2"	"1"	"4"	"1"	"1"	"1"	"19"	"2"	"0"	"0"	"6"	"315"	"0"	"315"	"0"
"536"	"262"	"78"	"144"	"3"	"1"	"7"	"1"	"3"	"3"	"3"	"17"	"7"	"148"	"18"	"1"	"8"	"17"	"459"	"0"	"459"	"0"
"537"	"263"	"66"	"49"	"7"	"0"	"3"	"0"	"0"	"1"	"2"	"0"	"2"	"39"	"5"	"2"	"2"	"4"	"182"	"0"	"182"	"0"
"538"	"264"	"148"	"122"	"4"	"2"	"3"	"1"	"1"	"1"	"2"	"10"	"4"	"124"	"18"	"4"	"5"	"13"	"462"	"0"	"462"	"0"
"539"	"265"	"193"	"115"	"8"	"15"	"2"	"4"	"1"	"2"	"2"	"9"	"1"	"94"	"6"	"1"	"0"	"2"	"455"	"0"	"455"	"0"
"540"	"266"	"59"	"77"	"3"	"2"	"0"	"1"	"0"	"0"	"1"	"3"	"3"	"122"	"8"	"7"	"1"	"8"	"295"	"0"	"295"	"0"
"541"	"Total :-"	"2223"	"1002"	"63"	"112"	"32"	"20"	"13"	"16"	"21"	"93"	"33"	"1087"	"116"	"30"	"34"	"111"	"5006"	"0"	"5006"	"0"
"542"	"Till Last Total :-"	"46956"	"33941"	"3832"	"2311"	"330"	"390"	"186"	"196"	"306"	"1429"	"313"	"6026"	"798"	"429"	"688"	"1476"	"99607"	"0"	"99607"	"0"
"543"	"Grand Total
:-"	"49179"	"34943"	"3895"	"2423"	"362"	"410"	"199"	"212"	"327"	"1522"	"346"	"7113"	"914"	"459"	"722"	"1587"	"104613"	"0"	"104613"	"0"
"544"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"545"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"546"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"547"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"548"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"549"	"ROUND  20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"550"	"Total No. of electors in Assembly Constituency/Segment:-253456"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"551"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 188-PHULWARI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"552"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"553"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"554"	"267"	"134"	"153"	"3"	"0"	"0"	"2"	"0"	"0"	"0"	"4"	"1"	"4"	"2"	"2"	"2"	"4"	"311"	"0"	"311"	"0"
"555"	"268"	"182"	"43"	"5"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"2"	"2"	"0"	"1"	"241"	"0"	"241"	"0"
"556"	"269"	"14"	"205"	"6"	"4"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"10"	"244"	"0"	"244"	"0"
"557"	"270"	"295"	"121"	"6"	"7"	"3"	"1"	"2"	"2"	"3"	"3"	"1"	"17"	"6"	"7"	"3"	"13"	"490"	"0"	"490"	"0"
"558"	"271"	"133"	"8"	"1"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"150"	"0"	"150"	"0"
"559"	"272"	"223"	"128"	"17"	"4"	"1"	"0"	"6"	"3"	"2"	"10"	"4"	"27"	"9"	"5"	"7"	"24"	"470"	"0"	"470"	"0"
"560"	"273"	"208"	"113"	"6"	"17"	"5"	"2"	"0"	"1"	"1"	"5"	"0"	"9"	"3"	"5"	"8"	"18"	"401"	"0"	"401"	"0"
"561"	"Total :-"	"1189"	"771"	"44"	"39"	"10"	"7"	"9"	"6"	"6"	"23"	"7"	"59"	"22"	"21"	"23"	"71"	"2307"	"0"	"2307"	"0"
"562"	"Till Last Total :-"	"49179"	"34943"	"3895"	"2423"	"362"	"410"	"199"	"212"	"327"	"1522"	"346"	"7113"	"914"	"459"	"722"	"1587"	"104613"	"0"	"104613"	"0"
"563"	"Grand Total
:-"	"50368"	"35714"	"3939"	"2462"	"372"	"417"	"208"	"218"	"333"	"1545"	"353"	"7172"	"936"	"480"	"745"	"1658"	"106920"	"0"	"106920"	"0"
"564"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"565"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"566"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"567"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"568"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
