"X."	"X..1"	"No..of.valid.votes.cast.in.favour.of"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"
"344"	"2"	"240"	"4"	"81"	"126"	"13"	"2"	"0"	"0"	"0"	"1"	"0"	"1"	"38"	"0"	"1"	"0"	"0"	"13"	"0"	"0"	"0"	"0"	"280"	"0"	"280"	"0"
"345"	"3"	"241"	"7"	"85"	"138"	"27"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"50"	"0"	"5"	"1"	"1"	"4"	"0"	"0"	"0"	"0"	"322"	"0"	"322"	"0"
"346"	"4"	"242"	"2"	"2"	"178"	"39"	"14"	"3"	"1"	"2"	"2"	"1"	"1"	"35"	"1"	"1"	"0"	"0"	"40"	"1"	"0"	"1"	"2"	"326"	"0"	"326"	"0"
"347"	"5"	"243"	"1"	"10"	"120"	"44"	"5"	"1"	"0"	"0"	"0"	"1"	"0"	"76"	"2"	"4"	"1"	"2"	"29"	"0"	"5"	"3"	"3"	"307"	"0"	"307"	"0"
"348"	"6"	"244"	"6"	"3"	"91"	"92"	"10"	"3"	"1"	"0"	"1"	"4"	"3"	"10"	"5"	"1"	"1"	"0"	"71"	"2"	"6"	"1"	"6"	"317"	"0"	"317"	"0"
"349"	"7"	"245"	"4"	"4"	"84"	"102"	"7"	"3"	"3"	"5"	"3"	"2"	"0"	"2"	"2"	"2"	"4"	"2"	"123"	"10"	"1"	"4"	"6"	"373"	"0"	"373"	"0"
"350"	"8"	"246"	"1"	"0"	"62"	"63"	"9"	"0"	"0"	"1"	"2"	"1"	"6"	"35"	"2"	"2"	"2"	"1"	"27"	"5"	"3"	"2"	"2"	"226"	"0"	"226"	"0"
"351"	"9"	"247"	"1"	"7"	"161"	"57"	"31"	"1"	"1"	"1"	"1"	"1"	"2"	"98"	"1"	"5"	"0"	"0"	"25"	"1"	"0"	"0"	"2"	"396"	"0"	"396"	"0"
"352"	"10"	"248"	"6"	"31"	"13"	"1"	"6"	"7"	"3"	"0"	"2"	"2"	"89"	"123"	"6"	"3"	"4"	"9"	"183"	"3"	"3"	"3"	"10"	"507"	"0"	"507"	"0"
"353"	"11"	"249"	"5"	"36"	"2"	"1"	"3"	"9"	"1"	"1"	"2"	"2"	"22"	"70"	"2"	"4"	"2"	"2"	"37"	"2"	"0"	"0"	"2"	"205"	"0"	"205"	"0"
"354"	"12"	"250"	"3"	"35"	"14"	"296"	"5"	"2"	"0"	"1"	"1"	"9"	"90"	"16"	"3"	"3"	"3"	"4"	"6"	"3"	"1"	"4"	"2"	"501"	"0"	"501"	"0"
"355"	"13"	"251"	"5"	"78"	"3"	"5"	"7"	"33"	"3"	"0"	"3"	"1"	"11"	"101"	"7"	"8"	"9"	"7"	"36"	"7"	"1"	"0"	"2"	"327"	"0"	"327"	"0"
"356"	"14"	"252"	"5"	"15"	"4"	"12"	"2"	"1"	"64"	"1"	"1"	"2"	"214"	"38"	"1"	"3"	"1"	"5"	"3"	"2"	"2"	"1"	"4"	"381"	"0"	"381"	"0"
"357"	""	"ROUND- 18"	"53"	"525"	"1163"	"789"	"107"	"63"	"78"	"12"	"19"	"29"	"440"	"795"	"36"	"46"	"28"	"35"	"597"	"36"	"25"	"19"	"42"	"4937"	"0"	"4937"	"0"
"358"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"359"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"360"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"361"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"362"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21              22              23              24              25              26              27"	""	""	""	""	""	""
"363"	"1"	"253"	"4"	"14"	"2"	"1"	"0"	"1"	"3"	"2"	"0"	"0"	"9"	"30"	"1"	"1"	"2"	"0"	"163"	"3"	"1"	"0"	"4"	"241"	"0"	"241"	"0"
"364"	"2"	"254"	"15"	"115"	"11"	"25"	"6"	"8"	"6"	"2"	"3"	"5"	"141"	"41"	"7"	"4"	"5"	"1"	"98"	"8"	"2"	"4"	"11"	"518"	"0"	"518"	"0"
"365"	"3"	"255"	"1"	"28"	"1"	"5"	"1"	"0"	"0"	"1"	"0"	"1"	"114"	"104"	"2"	"1"	"1"	"1"	"6"	"1"	"2"	"1"	"3"	"274"	"0"	"274"	"0"
"366"	"4"	"256"	"6"	"77"	"38"	"52"	"7"	"6"	"2"	"3"	"23"	"7"	"110"	"108"	"14"	"14"	"8"	"14"	"28"	"3"	"2"	"2"	"5"	"529"	"0"	"529"	"0"
"367"	"5"	"257"	"8"	"81"	"17"	"13"	"5"	"3"	"0"	"0"	"1"	"1"	"1"	"44"	"1"	"4"	"2"	"5"	"46"	"3"	"1"	"1"	"5"	"242"	"0"	"242"	"0"
"368"	"6"	"258"	"1"	"13"	"10"	"4"	"1"	"0"	"1"	"1"	"0"	"1"	"202"	"12"	"0"	"0"	"0"	"1"	"6"	"2"	"0"	"0"	"0"	"255"	"0"	"255"	"0"
"369"	"7"	"259"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"212"	"1"	"1"	"0"	"0"	"252"	"0"	"0"	"0"	"0"	"471"	"0"	"471"	"0"
"370"	"8"	"260"	"1"	"0"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"390"	"0"	"0"	"0"	"1"	"413"	"0"	"1"	"1"	"0"	"813"	"0"	"813"	"0"
"371"	"9"	"261"	"4"	"25"	"21"	"31"	"5"	"4"	"0"	"4"	"0"	"2"	"128"	"18"	"13"	"3"	"0"	"7"	"5"	"0"	"0"	"1"	"1"	"272"	"0"	"272"	"0"
"372"	"10"	"262"	"6"	"37"	"57"	"21"	"8"	"8"	"3"	"8"	"3"	"3"	"10"	"52"	"9"	"8"	"6"	"12"	"49"	"1"	"4"	"1"	"2"	"308"	"0"	"308"	"0"
"373"	""	"ROUND- 19"	"46"	"390"	"163"	"153"	"34"	"30"	"15"	"21"	"30"	"21"	"717"	"1011"	"48"	"36"	"24"	"42"	"1066"	"21"	"13"	"11"	"31"	"3923"	"0"	"3923"	"0"
"374"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"375"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"376"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"377"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"378"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21              22              23              24              25              26              27"	""	""	""	""	""	""
"379"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"380"	""	"POSTAL"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"381"	""	"TOTAL"	"1720"	"20852"	"9294"	"16179"	"1593"	"1037"	"439"	"565"	"534"	"1615"	"9507"	"13262"	"860"	"995"	"856"	"1276"	"19659"	"935"	"509"	"613"	"1005"	"103305"	"0"	"103305"	"0"
"382"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"383"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
