"X.v...k....XIV..i.kj.k.26.9.."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"QkeZ & 20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"v afr e  i fj . kke  Ik="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"[fu; e  56 C (2) nsf[ k, ]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"34&l kl kj ke l al nh;  fuokZpu {ks= l s yksd  l Hkk ds fy,  fuokZpu"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Hkkx  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"fo/kku l Hkk fuokZpu {ks= esa fuokZpdksa dh dqy  l a[ ; k 282099"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 208&l kl kj ke  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"393"	"281"	"25"	"158"	"61"	"35"	"2"	"0"	"0"	"0"	"2"	"2"	"2"	"1"	"5"	"2"	"5"	"4"	"304"	""	"304"	""
"394"	"282"	"25"	"260"	"115"	"55"	"4"	"0"	"3"	"3"	"2"	"1"	"0"	"1"	"2"	"5"	"6"	"5"	"487"	""	"487"	""
"395"	"283"	"7"	"200"	"163"	"40"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"6"	"424"	""	"424"	""
"396"	"284"	"5"	"198"	"109"	"53"	"2"	"14"	"2"	"2"	"2"	"3"	"1"	"1"	"1"	"4"	"2"	"4"	"403"	""	"403"	""
"397"	"285"	"66"	"251"	"87"	"92"	"5"	"50"	"1"	"1"	"2"	"1"	"4"	"3"	"7"	"11"	"4"	"7"	"592"	""	"592"	""
"398"	"286"	"3"	"136"	"30"	"77"	"0"	"20"	"0"	"2"	"1"	"1"	"1"	"0"	"1"	"3"	"3"	"7"	"285"	""	"285"	""
"399"	"287"	"6"	"164"	"49"	"148"	"3"	"6"	"3"	"0"	"1"	"2"	"0"	"1"	"5"	"7"	"3"	"7"	"405"	""	"405"	""
"400"	"288"	"6"	"250"	"111"	"34"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"406"	""	"406"	""
"401"	"289"	"1"	"0"	"2"	"256"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"3"	"0"	"1"	"1"	"268"	""	"268"	""
"402"	"290"	"10"	"48"	"13"	"288"	"2"	"1"	"1"	"1"	"0"	"1"	"0"	"3"	"10"	"7"	"3"	"7"	"395"	""	"395"	""
"403"	"291"	"27"	"138"	"23"	"127"	"6"	"29"	"1"	"0"	"2"	"1"	"1"	"0"	"5"	"8"	"3"	"2"	"373"	""	"373"	""
"404"	"TOTAL"	"9634"	"37535"	"25589"	"21853"	"848"	"2216"	"264"	"285"	"269"	"296"	"275"	"314"	"790"	"936"	"533"	"1161"	"102798"	"0"	"102798"	"0"
"405"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 208&l kl kj ke  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"406"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"407"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"408"	"BF"	"9634"	"37535"	"25589"	"21853"	"848"	"2216"	"264"	"285"	"269"	"296"	"275"	"314"	"790"	"936"	"533"	"1161"	"102798"	"0"	"102798"	"0"
"409"	"292"	"10"	"119"	"38"	"90"	"5"	"5"	"0"	"1"	"1"	"1"	"3"	"2"	"6"	"6"	"5"	"2"	"294"	""	"294"	""
"410"	"293"	"37"	"76"	"179"	"63"	"20"	"5"	"0"	"5"	"2"	"2"	"3"	"5"	"4"	"11"	"7"	"11"	"430"	""	"430"	""
"411"	"294"	"12"	"29"	"97"	"182"	"20"	"1"	"0"	"0"	"1"	"1"	"1"	"2"	"5"	"5"	"2"	"6"	"364"	""	"364"	""
"412"	"TOTAL"	"9693"	"37759"	"25903"	"22188"	"893"	"2227"	"264"	"291"	"273"	"300"	"282"	"323"	"805"	"958"	"547"	"1180"	"103886"	"0"	"103886"	"0"
"413"	"fuokZph  i nkf/kd kj h"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"414"	"34&l kl kj ke  ¼v ñt kñ½  l al nh;  fuokZpu  {ks="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
