"X."	"X..1"	"No..of.valid.votes.cast.in.favour.of"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"
"344"	"2"	"240"	"5"	"115"	"4"	"8"	"2"	"3"	"1"	"1"	"1"	"0"	"0"	"25"	"3"	"5"	"5"	"10"	"24"	"3"	"0"	"0"	"3"	"218"	"0"	"218"	"0"
"345"	"3"	"241"	"2"	"24"	"40"	"241"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"2"	"2"	"0"	"1"	"0"	"13"	"0"	"1"	"0"	"1"	"331"	"0"	"331"	"0"
"346"	"4"	"242"	"38"	"203"	"24"	"63"	"4"	"5"	"0"	"1"	"2"	"1"	"55"	"3"	"2"	"0"	"5"	"4"	"15"	"2"	"0"	"1"	"3"	"431"	"0"	"431"	"0"
"347"	"5"	"243"	"6"	"57"	"4"	"309"	"5"	"5"	"0"	"2"	"2"	"1"	"14"	"21"	"2"	"2"	"0"	"4"	"101"	"2"	"0"	"0"	"0"	"537"	"0"	"537"	"0"
"348"	"6"	"244"	"10"	"124"	"94"	"29"	"2"	"6"	"0"	"2"	"2"	"8"	"12"	"30"	"3"	"6"	"7"	"10"	"97"	"8"	"8"	"1"	"3"	"462"	"0"	"462"	"0"
"349"	"7"	"245"	"4"	"78"	"93"	"280"	"5"	"0"	"0"	"4"	"0"	"2"	"7"	"13"	"1"	"5"	"1"	"4"	"14"	"2"	"1"	"2"	"0"	"516"	"0"	"516"	"0"
"350"	"8"	"246"	"6"	"6"	"150"	"13"	"2"	"0"	"0"	"2"	"1"	"5"	"1"	"54"	"7"	"3"	"1"	"2"	"2"	"0"	"1"	"0"	"0"	"256"	"0"	"256"	"0"
"351"	"9"	"247"	"2"	"45"	"13"	"86"	"1"	"0"	"4"	"18"	"0"	"0"	"1"	"11"	"2"	"0"	"1"	"1"	"7"	"0"	"0"	"0"	"0"	"192"	"0"	"192"	"0"
"352"	"10"	"248"	"4"	"7"	"166"	"8"	"4"	"1"	"1"	"2"	"1"	"0"	"1"	"65"	"0"	"5"	"2"	"3"	"4"	"8"	"4"	"2"	"2"	"290"	"0"	"290"	"0"
"353"	"11"	"249"	"4"	"61"	"2"	"5"	"2"	"1"	"0"	"0"	"0"	"0"	"19"	"21"	"0"	"1"	"2"	"6"	"29"	"1"	"7"	"2"	"7"	"170"	"0"	"170"	"0"
"354"	"12"	"250"	"17"	"6"	"7"	"76"	"5"	"14"	"2"	"2"	"6"	"12"	"5"	"141"	"22"	"16"	"5"	"26"	"53"	"5"	"3"	"3"	"5"	"431"	"0"	"431"	"0"
"355"	"13"	"251"	"4"	"14"	"2"	"19"	"2"	"2"	"2"	"19"	"3"	"1"	"3"	"36"	"1"	"3"	"0"	"2"	"139"	"6"	"1"	"1"	"8"	"268"	"0"	"268"	"0"
"356"	"14"	"252"	"3"	"36"	"9"	"348"	"6"	"2"	"1"	"3"	"3"	"1"	"9"	"84"	"7"	"13"	"2"	"5"	"16"	"3"	"1"	"1"	"2"	"555"	"0"	"555"	"0"
"357"	""	"ROUND- 18"	"108"	"842"	"613"	"1651"	"45"	"43"	"14"	"72"	"22"	"34"	"150"	"512"	"68"	"62"	"36"	"85"	"518"	"40"	"28"	"16"	"39"	"4998"	"0"	"4998"	"0"
"358"	"Place - Nawada
Date -             25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"359"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"360"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"361"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"362"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"363"	"1"	"253"	"2"	"58"	"60"	"114"	"2"	"2"	"9"	"1"	"3"	"5"	"1"	"133"	"4"	"2"	"0"	"0"	"33"	"0"	"1"	"0"	"1"	"431"	"0"	"431"	"0"
"364"	"2"	"254"	"3"	"22"	"72"	"13"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"185"	"0"	"1"	"0"	"1"	"5"	"0"	"3"	"0"	"0"	"307"	"0"	"307"	"0"
"365"	"3"	"255"	"4"	"3"	"16"	"4"	"0"	"1"	"1"	"2"	"2"	"0"	"1"	"46"	"0"	"4"	"1"	"6"	"77"	"11"	"4"	"2"	"3"	"188"	"0"	"188"	"0"
"366"	"4"	"256"	"16"	"30"	"6"	"16"	"1"	"2"	"1"	"0"	"2"	"4"	"3"	"85"	"3"	"7"	"6"	"6"	"97"	"3"	"2"	"2"	"3"	"295"	"0"	"295"	"0"
"367"	"5"	"257"	"1"	"31"	"27"	"102"	"2"	"5"	"1"	"1"	"1"	"4"	"1"	"7"	"2"	"2"	"6"	"11"	"28"	"3"	"0"	"3"	"3"	"241"	"0"	"241"	"0"
"368"	"6"	"258"	"9"	"109"	"42"	"16"	"5"	"4"	"0"	"2"	"0"	"0"	"5"	"51"	"5"	"10"	"6"	"12"	"62"	"5"	"3"	"0"	"4"	"350"	"0"	"350"	"0"
"369"	"7"	"259"	"7"	"45"	"26"	"4"	"4"	"3"	"3"	"0"	"3"	"3"	"45"	"9"	"4"	"3"	"4"	"2"	"38"	"7"	"2"	"1"	"5"	"218"	"0"	"218"	"0"
"370"	"8"	"260"	"2"	"101"	"55"	"22"	"9"	"4"	"4"	"1"	"4"	"5"	"241"	"18"	"4"	"5"	"7"	"11"	"35"	"2"	"3"	"5"	"7"	"545"	"0"	"545"	"0"
"371"	"9"	"261"	"14"	"189"	"72"	"28"	"16"	"4"	"3"	"11"	"1"	"7"	"209"	"14"	"3"	"10"	"5"	"10"	"39"	"5"	"5"	"0"	"4"	"649"	"0"	"649"	"0"
"372"	"10"	"262"	"6"	"40"	"117"	"52"	"11"	"1"	"2"	"6"	"3"	"1"	"3"	"37"	"1"	"6"	"1"	"3"	"59"	"3"	"1"	"3"	"3"	"359"	"0"	"359"	"0"
"373"	"11"	"263"	"15"	"122"	"112"	"27"	"5"	"10"	"1"	"2"	"4"	"4"	"20"	"2"	"4"	"4"	"15"	"12"	"143"	"2"	"2"	"1"	"5"	"512"	"0"	"512"	"0"
"374"	"12"	"264"	"0"	"42"	"6"	"497"	"27"	"0"	"1"	"0"	"1"	"16"	"0"	"1"	"1"	"3"	"2"	"0"	"1"	"1"	"1"	"1"	"0"	"601"	"0"	"601"	"0"
"375"	"13"	"265"	"1"	"54"	"1"	"481"	"12"	"0"	"0"	"0"	"1"	"18"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"573"	"0"	"573"	"0"
"376"	"14"	"266"	"13"	"48"	"31"	"75"	"6"	"9"	"3"	"1"	"7"	"12"	"119"	"6"	"9"	"6"	"8"	"13"	"16"	"3"	"1"	"3"	"6"	"395"	"0"	"395"	"0"
"377"	""	"ROUND- 19"	"93"	"894"	"643"	"1451"	"101"	"45"	"29"	"27"	"32"	"79"	"650"	"594"	"40"	"63"	"61"	"88"	"634"	"47"	"28"	"21"	"44"	"5664"	"0"	"5664"	"0"
"378"	"Place - Nawada
Date -             25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"379"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"380"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"381"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"382"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"383"	"1"	"267"	"0"	"9"	"29"	"2"	"0"	"0"	"0"	"0"	"2"	"2"	"330"	"23"	"1"	"1"	"0"	"0"	"50"	"0"	"0"	"1"	"0"	"450"	"0"	"450"	"0"
"384"	"2"	"268"	"6"	"75"	"74"	"75"	"17"	"1"	"2"	"3"	"2"	"7"	"31"	"5"	"6"	"11"	"7"	"15"	"37"	"8"	"7"	"5"	"5"	"399"	"0"	"399"	"0"
"385"	"3"	"269"	"13"	"48"	"6"	"44"	"2"	"8"	"1"	"2"	"2"	"7"	"165"	"142"	"7"	"3"	"1"	"3"	"59"	"3"	"1"	"3"	"3"	"523"	"0"	"523"	"0"
"386"	"4"	"270"	"3"	"88"	"1"	"106"	"6"	"1"	"1"	"3"	"2"	"1"	"40"	"19"	"1"	"4"	"3"	"4"	"42"	"1"	"1"	"4"	"2"	"333"	"0"	"333"	"0"
"387"	"5"	"271"	"10"	"113"	"4"	"110"	"101"	"1"	"0"	"0"	"0"	"14"	"0"	"2"	"1"	"1"	"2"	"0"	"14"	"7"	"2"	"4"	"1"	"387"	"0"	"387"	"0"
"388"	"6"	"272"	"17"	"229"	"24"	"95"	"6"	"6"	"1"	"5"	"5"	"3"	"2"	"51"	"5"	"10"	"8"	"8"	"115"	"7"	"3"	"5"	"6"	"611"	"0"	"611"	"0"
"389"	"7"	"273"	"12"	"135"	"3"	"241"	"4"	"0"	"0"	"0"	"0"	"9"	"6"	"13"	"2"	"0"	"0"	"0"	"4"	"0"	"0"	"1"	"2"	"432"	"0"	"432"	"0"
"390"	"8"	"274"	"21"	"72"	"6"	"139"	"5"	"2"	"2"	"2"	"0"	"4"	"40"	"6"	"6"	"2"	"0"	"2"	"16"	"4"	"1"	"7"	"13"	"350"	"0"	"350"	"0"
"391"	"9"	"275"	"9"	"118"	"91"	"24"	"4"	"5"	"2"	"0"	"1"	"5"	"24"	"68"	"1"	"10"	"3"	"1"	"282"	"16"	"19"	"8"	"11"	"702"	"0"	"702"	"0"
"392"	"10"	"276"	"3"	"18"	"10"	"541"	"13"	"0"	"0"	"0"	"0"	"15"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"602"	"0"	"602"	"0"
"393"	"11"	"277"	"4"	"262"	"77"	"44"	"5"	"12"	"19"	"3"	"2"	"2"	"6"	"5"	"5"	"3"	"14"	"6"	"43"	"6"	"3"	"1"	"6"	"528"	"0"	"528"	"0"
"394"	"12"	"278"	"7"	"9"	"291"	"63"	"3"	"0"	"3"	"1"	"0"	"2"	"0"	"12"	"1"	"5"	"1"	"11"	"6"	"0"	"0"	"0"	"1"	"416"	"0"	"416"	"0"
"395"	"13"	"279"	"6"	"140"	"128"	"23"	"6"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"1"	"1"	"3"	"3"	"30"	"0"	"0"	"0"	"0"	"345"	"0"	"345"	"0"
"396"	"14"	"280"	"6"	"196"	"4"	"35"	"8"	"1"	"1"	"3"	"1"	"41"	"1"	"32"	"4"	"2"	"4"	"5"	"43"	"10"	"0"	"1"	"5"	"403"	"0"	"403"	"0"
"397"	""	"ROUND- 20"	"117"	"1512"	"748"	"1542"	"180"	"37"	"32"	"22"	"19"	"112"	"647"	"380"	"41"	"53"	"46"	"58"	"741"	"62"	"37"	"40"	"55"	"6481"	"0"	"6481"	"0"
"398"	"Place - Nawada
Date -             25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"399"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"400"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"401"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"402"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"403"	"1"	"281"	"10"	"348"	"25"	"79"	"1"	"1"	"4"	"8"	"3"	"3"	"3"	"7"	"9"	"6"	"6"	"4"	"42"	"6"	"4"	"8"	"11"	"588"	"0"	"588"	"0"
"404"	"2"	"282"	"9"	"188"	"31"	"72"	"8"	"9"	"1"	"29"	"6"	"6"	"22"	"8"	"6"	"10"	"9"	"13"	"65"	"8"	"4"	"1"	"3"	"508"	"0"	"508"	"0"
"405"	"3"	"283"	"10"	"42"	"5"	"28"	"6"	"2"	"2"	"31"	"2"	"3"	"98"	"14"	"4"	"3"	"3"	"6"	"6"	"2"	"1"	"1"	"7"	"276"	"0"	"276"	"0"
"406"	"4"	"284"	"13"	"33"	"17"	"61"	"12"	"6"	"4"	"8"	"6"	"6"	"93"	"23"	"5"	"6"	"3"	"6"	"3"	"4"	"1"	"6"	"12"	"328"	"0"	"328"	"0"
"407"	"5"	"285"	"23"	"107"	"68"	"99"	"10"	"7"	"7"	"7"	"9"	"9"	"93"	"23"	"9"	"7"	"6"	"20"	"41"	"6"	"4"	"11"	"26"	"592"	"0"	"592"	"0"
"408"	"6"	"286"	"7"	"30"	"10"	"3"	"3"	"2"	"0"	"2"	"2"	"0"	"0"	"7"	"3"	"3"	"4"	"3"	"21"	"4"	"4"	"1"	"1"	"110"	"0"	"110"	"0"
"409"	"7"	"287"	"8"	"26"	"128"	"39"	"8"	"5"	"2"	"5"	"1"	"2"	"5"	"145"	"4"	"12"	"3"	"5"	"24"	"1"	"0"	"1"	"5"	"429"	"0"	"429"	"0"
"410"	"8"	"288"	"24"	"91"	"24"	"13"	"4"	"6"	"2"	"1"	"2"	"6"	"2"	"28"	"5"	"12"	"20"	"12"	"175"	"15"	"9"	"10"	"12"	"473"	"0"	"473"	"0"
"411"	"9"	"289"	"2"	"55"	"4"	"42"	"5"	"0"	"1"	"13"	"0"	"1"	"1"	"1"	"2"	"0"	"5"	"5"	"1"	"1"	"0"	"2"	"1"	"142"	"0"	"142"	"0"
"412"	"10"	"290"	"5"	"174"	"2"	"15"	"1"	"7"	"0"	"2"	"1"	"1"	"38"	"12"	"3"	"0"	"2"	"3"	"58"	"1"	"1"	"2"	"3"	"331"	"0"	"331"	"0"
"413"	"11"	"291"	"7"	"25"	"77"	"31"	"7"	"3"	"1"	"5"	"1"	"6"	"4"	"73"	"7"	"13"	"2"	"14"	"17"	"4"	"2"	"1"	"3"	"303"	"0"	"303"	"0"
"414"	"12"	"292"	"11"	"128"	"29"	"9"	"6"	"12"	"3"	"2"	"2"	"1"	"2"	"28"	"6"	"13"	"12"	"13"	"50"	"10"	"4"	"2"	"1"	"344"	"0"	"344"	"0"
"415"	"13"	"293"	"6"	"111"	"4"	"6"	"0"	"2"	"0"	"1"	"2"	"0"	"3"	"28"	"1"	"2"	"2"	"2"	"157"	"9"	"3"	"1"	"1"	"341"	"0"	"341"	"0"
"416"	"14"	"294"	"14"	"40"	"85"	"23"	"3"	"7"	"1"	"2"	"1"	"4"	"4"	"129"	"4"	"12"	"13"	"6"	"73"	"5"	"6"	"3"	"6"	"441"	"0"	"441"	"0"
"417"	""	"ROUND- 21"	"149"	"1398"	"509"	"520"	"74"	"69"	"28"	"116"	"38"	"48"	"368"	"526"	"68"	"99"	"90"	"112"	"733"	"76"	"43"	"50"	"92"	"5206"	"0"	"5206"	"0"
"418"	"Place - Nawada
Date -             25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"419"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"420"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"421"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"422"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"423"	"1"	"295"	"7"	"52"	"21"	"4"	"3"	"7"	"4"	"3"	"3"	"1"	"2"	"49"	"7"	"10"	"11"	"11"	"62"	"7"	"3"	"4"	"5"	"276"	"0"	"276"	"0"
"424"	""	"ROUND- 22"	"7"	"52"	"21"	"4"	"3"	"7"	"4"	"3"	"3"	"1"	"2"	"49"	"7"	"10"	"11"	"11"	"62"	"7"	"3"	"4"	"5"	"276"	"0"	"276"	"0"
"425"	"Place - Nawada
Date -             25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"426"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"427"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"428"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"429"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"430"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"431"	""	"POSTAL"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"432"	""	"TOTAL"	"3346"	"21590"	"11202"	"22418"	"3755"	"1157"	"714"	"821"	"732"	"2244"	"7165"	"9631"	"1088"	"1209"	"1039"	"1802"	"18392"	"1274"	"611"	"721"	"1355"	"112266"	"0"	"112266"	"0"
"433"	"Place - Nawada
Date -             25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"434"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
