"Table.No"	"Sl..No..of.Polling.Station"	"X."	"X..1"	"Number.of.Valid.votes.cast.in.favour.of"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"TOTAL.No..of.valid.votes"	"X..25"	"X..26"	"No..of.rejected.votes"	"X..27"	"X..28"	"Total.no..of.votes"	"X..29"	"X..30"	"Total.No..of.tendered.votes"	"X..31"	"X..32"	"X..33"
"1"	""	""	""	""	"KRISHNA PASWAN"	""	""	"GANESH DAS"	""	""	"JITAN  RAM MANJHI"	""	""	"PANKAJ KUMAR"	""	""	"SAMATA DEVI"	""	"RAMDEO MANJHI"	""	""	"SHIVNATH KUMAR NIRALA"	""	"SHRAVAN KUMAR"	""	""	"JAGDISH CHAUDHARY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"338"	"1"	""	"1"	""	""	"2"	""	""	"3"	""	""	"4"	""	""	"5"	""	"6"	""	""	"7"	""	"8"	""	""	"9"	""	"10"	""	""	"12"	""	""	"13"	""	""	"14"	""	""	"15"	""	""
"339"	"1"	""	"207"	""	""	"27"	""	""	"3"	""	""	"143"	""	""	"9"	""	"96"	""	""	"19"	""	"12"	""	""	"17"	""	"45"	""	""	"371"	""	""	"0"	""	""	"371"	""	""	""	""	""
"340"	"2"	""	"207A"	""	""	"31"	""	""	"3"	""	""	"187"	""	""	"12"	""	"16"	""	""	"4"	""	"4"	""	""	"2"	""	"7"	""	""	"266"	""	""	"0"	""	""	"266"	""	""	""	""	""
"341"	"3"	""	"208"	""	""	"4"	""	""	"6"	""	""	"106"	""	""	"5"	""	"46"	""	""	"5"	""	"13"	""	""	"6"	""	"10"	""	""	"201"	""	""	"0"	""	""	"201"	""	""	""	""	""
"342"	"4"	""	"209"	""	""	"13"	""	""	"3"	""	""	"153"	""	""	"17"	""	"82"	""	""	"12"	""	"10"	""	""	"8"	""	"15"	""	""	"313"	""	""	"0"	""	""	"313"	""	""	""	""	""
"343"	"Total"	""	""	""	""	"75"	""	""	"15"	""	""	"589"	""	""	"43"	""	"240"	""	""	"40"	""	"39"	""	""	"33"	""	"77"	""	""	"1151"	""	""	"0"	""	""	"1151"	""	""	""	""	""
"344"	"Place     Gaya College, Gaya"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"345"	"Date      22-11-2005"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"346"	"Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"347"	"(FORM 20)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"348"	"Sec rule 56(7) Final Result Sheet"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"349"	"Election to the Bihar Legislative Assembly from the 236-Barachatti (SC) Assembly Constituency Total No. of Electors in Assembly Constituency"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"350"	"Round No."	""	""	"Number of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"TOTAL No.
of valid votes"	""	""	"No. of rejected votes"	""	""	"Total no. of votes"	""	""	"Total No. of tendered votes"	""	""	""	""
"351"	""	""	""	"KRISHNA PASWAN"	""	""	"GANESH DAS"	""	""	"JITAN  RAM MANJHI"	""	""	"PANKAJ KUMAR"	""	""	"SAMATA DEVI"	""	"RAMDEO MANJHI"	""	""	"SHIVNATH KUMAR NIRALA"	""	"SHRAVAN KUMAR"	""	""	"JAGDISH CHAUDHAR Y"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"352"	"1"	""	""	"2"	""	""	"3"	""	""	"4"	""	""	"5"	""	""	"6"	""	"7"	""	""	"8"	""	"9"	""	""	"10"	""	"12"	""	""	"13"	""	""	"14"	""	""	"15"	""	""	""	""
"353"	"1"	""	""	"799"	""	""	"113"	""	""	"1778"	""	""	"475"	""	""	"1242"	""	"145"	""	""	"134"	""	"146"	""	""	"350"	""	"5182"	""	""	"0"	""	""	"5182"	""	""	""	""	""	""	""
"354"	"2"	""	""	"685"	""	""	"254"	""	""	"1340"	""	""	"318"	""	""	"1791"	""	"140"	""	""	"117"	""	"121"	""	""	"266"	""	"5032"	""	""	"0"	""	""	"5032"	""	""	""	""	""	""	""
"355"	"3"	""	""	"441"	""	""	"409"	""	""	"1775"	""	""	"334"	""	""	"1956"	""	"172"	""	""	"118"	""	"110"	""	""	"269"	""	"5584"	""	""	"0"	""	""	"5584"	""	""	""	""	""	""	""
"356"	"4"	""	""	"444"	""	""	"165"	""	""	"1558"	""	""	"349"	""	""	"1683"	""	"206"	""	""	"139"	""	"110"	""	""	"276"	""	"4930"	""	""	"0"	""	""	"4930"	""	""	""	""	""	""	""
"357"	"5"	""	""	"528"	""	""	"87"	""	""	"1634"	""	""	"200"	""	""	"1265"	""	"154"	""	""	"117"	""	"95"	""	""	"329"	""	"4409"	""	""	"0"	""	""	"4409"	""	""	""	""	""	""	""
"358"	"6"	""	""	"473"	""	""	"67"	""	""	"1257"	""	""	"423"	""	""	"1814"	""	"154"	""	""	"132"	""	"116"	""	""	"484"	""	"4920"	""	""	"0"	""	""	"4920"	""	""	""	""	""	""	""
"359"	"7"	""	""	"627"	""	""	"251"	""	""	"2398"	""	""	"363"	""	""	"1469"	""	"158"	""	""	"132"	""	"191"	""	""	"303"	""	"5892"	""	""	"0"	""	""	"5892"	""	""	""	""	""	""	""
"360"	"8"	""	""	"575"	""	""	"84"	""	""	"2028"	""	""	"319"	""	""	"1401"	""	"159"	""	""	"124"	""	"113"	""	""	"339"	""	"5142"	""	""	"0"	""	""	"5142"	""	""	""	""	""	""	""
"361"	"9"	""	""	"688"	""	""	"94"	""	""	"2255"	""	""	"251"	""	""	"1137"	""	"135"	""	""	"115"	""	"104"	""	""	"322"	""	"5101"	""	""	"0"	""	""	"5101"	""	""	""	""	""	""	""
"362"	"10"	""	""	"501"	""	""	"80"	""	""	"2116"	""	""	"195"	""	""	"1057"	""	"151"	""	""	"117"	""	"119"	""	""	"308"	""	"4644"	""	""	"0"	""	""	"4644"	""	""	""	""	""	""	""
"363"	"11"	""	""	"409"	""	""	"130"	""	""	"2023"	""	""	"235"	""	""	"1278"	""	"150"	""	""	"104"	""	"69"	""	""	"249"	""	"4647"	""	""	"0"	""	""	"4647"	""	""	""	""	""	""	""
"364"	"12"	""	""	"415"	""	""	"238"	""	""	"2265"	""	""	"242"	""	""	"1890"	""	"154"	""	""	"113"	""	"127"	""	""	"215"	""	"5659"	""	""	"0"	""	""	"5659"	""	""	""	""	""	""	""
"365"	"13"	""	""	"746"	""	""	"155"	""	""	"972"	""	""	"253"	""	""	"1694"	""	"107"	""	""	"102"	""	"89"	""	""	"139"	""	"4257"	""	""	"0"	""	""	"4257"	""	""	""	""	""	""	""
"366"	"14"	""	""	"451"	""	""	"68"	""	""	"997"	""	""	"248"	""	""	"1860"	""	"154"	""	""	"84"	""	"82"	""	""	"172"	""	"4116"	""	""	"0"	""	""	"4116"	""	""	""	""	""	""	""
"367"	"15"	""	""	"502"	""	""	"78"	""	""	"2332"	""	""	"344"	""	""	"1295"	""	"132"	""	""	"87"	""	"86"	""	""	"251"	""	"5107"	""	""	"0"	""	""	"5107"	""	""	""	""	""	""	""
"368"	"16"	""	""	"618"	""	""	"267"	""	""	"1981"	""	""	"451"	""	""	"2084"	""	"187"	""	""	"125"	""	"122"	""	""	"251"	""	"6086"	""	""	"0"	""	""	"6086"	""	""	""	""	""	""	""
"369"	"17"	""	""	"75"	""	""	"15"	""	""	"589"	""	""	"43"	""	""	"240"	""	"40"	""	""	"39"	""	"33"	""	""	"77"	""	"1151"	""	""	"0"	""	""	"1151"	""	""	""	""	""	""	""
"370"	"Total no. of votes recorded at polling station"	""	""	"8977"	""	""	"2555"	""	""	"29298"	""	""	"5043"	""	""	"25156"	""	"2498"	""	""	"1899"	""	"1833"	""	""	"4600"	""	"81859"	""	""	"0"	""	""	"81859"	""	""	""	""	""	""	""
"371"	"No. of vote recorded on postal ballot papers"	""	""	"0"	""	""	"0"	""	""	"0"	""	""	"0"	""	""	"0"	""	"0"	""	""	"0"	""	"0"	""	""	"0"	""	"0"	""	""	"0"	""	""	"0"	""	""	""	""	""	""	""
"372"	"Total vote polled"	""	""	"8977"	""	""	"2555"	""	""	"29298"	""	""	"5043"	""	""	"25156"	""	"2498"	""	""	"1899"	""	"1833"	""	""	"4600"	""	"81859"	""	""	"0"	""	""	"81859"	""	""	""	""	""	""	""
"373"	"Place            Gaya College, Gaya"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"374"	"Date             22-11-2005"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"375"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
